dataset,model,label_fraction,removed,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,nonempty_mean,nonempty_std,n_calib_mean,n_calib_std,pool_size_mean,pool_size_std
weibo_gadbench,hgb_graph_features,0.25,0.6,random,0.08720354521223046,0.010849040211244896,0.813041374680626,0.03432505589875192,175.9488,8.480230982179151,0.9975999999999999,0.007589466384404122,507.6,7.502888332724501,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.8,exposure,0.23144657425460005,0.024999401333834326,0.9497671995960625,0.010876637895861045,245.4344,9.672986844242523,0.9987999999999999,0.0037947331922020774,253.98000000000002,3.774122414548838,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.8,random,0.07854687614777403,0.011651845569040338,0.7376155066497487,0.03832931554326142,159.8048,9.919104045561108,0.9359999999999999,0.03641733408999378,253.98000000000002,3.774122414548838,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.9,exposure,0.18658576990715947,0.027847763397109697,0.8708593747620592,0.04124624091816211,218.00480000000002,13.28732981118144,0.9400000000000001,0.04833218389437828,127.24000000000001,1.8685704577445206,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.9,random,0.06535148128477761,0.00943447481126401,0.5370755381463689,0.04727471335863851,118.4416,10.869235066615008,0.6327999999999999,0.05221494039065829,127.24000000000001,1.8685704577445206,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.97,exposure,0.005062909756571976,0.003383913723099202,0.007973446537014265,0.005314723173735365,4.3248,2.901121806014586,0.008,0.005333333333333333,38.6,0.6324555320336751,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.25,0.97,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,0.6324555320336751,1267.9,18.74347293800643
weibo_gadbench,hgb_graph_features,0.5,0.0,exposure,0.0904336739006854,0.009579636936061233,0.8459863680876929,0.021468314253693138,182.6,4.642796092394702,1.0,0.0,2544.82,26.276047394284227,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.0,random,0.0904336739006854,0.009579636936061233,0.8459863680876929,0.021468314253693138,182.6,4.642796092394702,1.0,0.0,2544.82,26.276047394284227,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.05,exposure,0.2659188400100743,0.015768024912125346,0.9708747689448541,0.00813322797343934,259.7556,5.793876445581723,1.0,0.0,2418.04,24.936506036999987,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.05,random,0.09102150529083283,0.009433611936050693,0.845264666605259,0.02193566927263346,182.61,4.844429653392312,1.0,0.0,2418.04,24.936506036999987,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.1,exposure,0.28893410099306005,0.018978980163966014,0.9740868163158936,0.007171525941362715,269.0668,7.564311069460035,1.0,0.0,2290.8,23.633873994755973,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.1,random,0.09118169380999383,0.009675387267593876,0.8449495379168115,0.021408554211555582,182.57080000000002,4.7445448628457045,1.0,0.0,2290.8,23.633873994755973,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.2,exposure,0.28632112379632435,0.022816025789837796,0.9733785880362369,0.007864256591419882,268.02,9.230176211150521,1.0,0.0,2036.3,21.024483082561083,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.2,random,0.09092946728095848,0.009901493492122604,0.8440138445507867,0.021636211990041843,182.35999999999999,4.921138441006883,1.0,0.0,2036.3,21.024483082561083,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.4,exposure,0.2799883700110695,0.022843483591397585,0.9726584016310256,0.008007447582212314,265.52079999999995,9.203093740693953,1.0,0.0,1527.3,15.7774100113632,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.4,random,0.0901302514010918,0.010341629979331583,0.8391996857554289,0.023688839414215138,181.294,5.521678086314788,1.0,0.0,1527.3,15.7774100113632,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.6,exposure,0.27809312677313947,0.02234834331398547,0.9721834795752761,0.008016579271325026,264.87080000000003,8.898924189660969,1.0,0.0,1018.36,10.596351573379737,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.6,random,0.08865710855316895,0.010084384325631413,0.8312301865250026,0.0251398049647752,179.502,5.999622877037065,1.0,0.0,1018.36,10.596351573379737,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.8,exposure,0.27208250188874067,0.021805892553183097,0.969915334679917,0.008345402762648781,262.6548,8.465135410087132,1.0,0.0,509.36,5.349807888554904,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.8,random,0.08404582140264263,0.007924641164929951,0.8035456607113096,0.0339386530381706,173.3308,7.167120494157876,0.9964000000000001,0.006380525927469476,509.36,5.349807888554904,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.9,exposure,0.2559510985703257,0.024244509943281308,0.9613596183818454,0.009867290794229457,256.20680000000004,9.555735366783642,1.0,0.0,254.94,2.676731007944005,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.9,random,0.07665549853270262,0.007445367820708974,0.7312578264972577,0.04375430571379514,158.0856,8.972058988264008,0.9400000000000001,0.03617242657666812,254.94,2.676731007944005,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.97,exposure,0.17346622959845914,0.03197893912485168,0.5422260340092797,0.07949536919797458,155.9576,25.304563748242902,0.5559999999999999,0.08123491312921498,76.86,0.8275801404630773,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,0.5,0.97,random,0.025354029413344293,0.006757196819030038,0.086902499788422,0.02190517395082963,23.9256,6.197035907951837,0.0896,0.022955028497767836,76.86,0.8275801404630773,2544.82,26.276047394284227
weibo_gadbench,hgb_graph_features,1.0,0.0,exposure,0.09296134106279945,0.01256738517439985,0.848346313458481,0.024177431154363216,183.54,6.117406858029523,1.0,0.0,5085.8,5.827139568909798,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.0,random,0.09296134106279945,0.01256738517439985,0.848346313458481,0.024177431154363216,183.54,6.117406858029523,1.0,0.0,5085.8,5.827139568909798,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.05,exposure,0.2789256262105305,0.011551210157626269,0.9733532282196578,0.00695028325462255,264.9004,4.450937259599258,1.0,0.0,4831.9,5.606543795720618,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.05,random,0.09259019863730755,0.012891715205828892,0.8484576531964292,0.02412740070172398,183.4808,6.0630153993976705,1.0,0.0,4831.9,5.606543795720618,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.1,exposure,0.3164974776317095,0.018550069500649427,0.9784187069320456,0.0061651556326458,280.96439999999996,7.788046099275768,1.0,0.0,4577.7,5.355163655554922,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.1,random,0.09245778249557082,0.012957463294976887,0.8483798170488559,0.02415577837581017,183.442,6.105661416532482,1.0,0.0,4577.7,5.355163655554922,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.2,exposure,0.3199954684009121,0.022680662703689913,0.978626927920679,0.006578745164117085,282.5656,9.479795440830989,1.0,0.0,4069.1,4.7246399039738565,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.2,random,0.09213710787447507,0.01318570357557464,0.8475167008447432,0.023788753697689024,183.2084,6.0489753622686795,1.0,0.0,4069.1,4.7246399039738565,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.4,exposure,0.31094888824424444,0.024471327534435917,0.9774032783405036,0.006924380557231605,278.5876,10.278462392573891,1.0,0.0,3051.9,3.5103022978401572,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.4,random,0.091401383493492,0.013402304879602311,0.8453715152777388,0.0240595913887249,182.6352,6.040539431393713,1.0,0.0,3051.9,3.5103022978401572,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.6,exposure,0.3100336520991468,0.024468043540248962,0.9771827401855129,0.006935276455551396,278.26800000000003,10.318498943375653,1.0,0.0,2034.8,2.347575581554521,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.6,random,0.0914420003675657,0.013539654598559778,0.8433544601158353,0.02521513044823278,182.304,6.311448504283482,1.0,0.0,2034.8,2.347575581554521,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.8,exposure,0.3071255530930539,0.025791592814460352,0.9765060666885349,0.007007476060518511,277.2496,10.851122821574213,1.0,0.0,1017.6,1.1737877907772725,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.8,random,0.08918365298132012,0.013710465274009744,0.8317303840078244,0.03021366097065938,179.6644,7.240103240516209,1.0,0.0,1017.6,1.1737877907772725,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.9,exposure,0.3014715275963705,0.02684482758020919,0.9750004362680459,0.007442297061511545,275.2048,11.083227095230189,1.0,0.0,509.1,0.5676462121975486,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.9,random,0.08482974886280939,0.013865012473313317,0.8040307851992644,0.035725338336388884,173.5564,8.071169751377768,0.9924,0.01057460269807919,509.1,0.5676462121975486,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.97,exposure,0.26718341771845455,0.031706708412470766,0.9520719144830097,0.013511273391958003,260.5396,13.504640644361215,0.9992000000000001,0.00252982212813472,153.0,0.0,5085.8,5.827139568909798
weibo_gadbench,hgb_graph_features,1.0,0.97,random,0.06408396300737478,0.008750764570419225,0.5995384498406218,0.06244058645388859,130.018,12.026207123518939,0.7575999999999999,0.07683054947957443,153.0,0.0,5085.8,5.827139568909798
