dataset,model,label_fraction,design,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,true_discoveries_mean,true_discoveries_std,nonempty_mean,nonempty_std,reference_labels_mean,reference_labels_std,training_labels_mean,training_labels_std,n_reference_mean,n_reference_std,cal_low_mean,cal_low_std,cal_high_mean,cal_high_std,test_low_mean,test_low_std,test_high_mean,test_high_std
tfinance,hgb_graph_features,1.0,exposure_80,filtered_low,0.20203140201715192,0.025282817132316747,0.8336646009594361,0.014691074772354136,424.43999999999994,19.03582587298662,337.96,5.6997465830606036,1.0,0.0,26565.8,0.4216370213563034,3936.0,0.0,25349.6,5.641118880348489,21152.280000000002,7.3383013474973104,4197.320000000001,8.126882687858838,7082.06,8.03329183945025,1773.14,7.895455795723447
tfinance,hgb_graph_features,1.0,exposure_80,full_random,0.09857464821037723,0.00746625323192036,0.7915712403396788,0.011058590122388566,356.24,6.75198736175754,320.9,4.509003338999775,1.0,0.0,26565.8,0.4216370213563034,3936.0,0.0,25349.6,5.641118880348489,21152.280000000002,7.3383013474973104,4197.320000000001,8.126882687858838,7082.06,8.03329183945025,1773.14,7.895455795723447
tfinance,hgb_graph_features,1.0,exposure_80,stratified,0.038355807718024194,0.004432112152982225,0.7381818113180996,0.010017863698105709,311.28,5.123540442571591,299.26,4.388925456950338,1.0,0.0,26565.8,0.4216370213563034,3936.0,0.0,25349.6,5.641118880348489,21152.280000000002,7.3383013474973104,4197.320000000001,8.126882687858838,7082.06,8.03329183945025,1773.14,7.895455795723447
tfinance,hgb_graph_features,1.0,zero_exposure,filtered_low,0.12095210124094224,0.02866525892831753,0.8037863825293867,0.02163691532294234,371.52,20.94122993310353,325.84000000000003,8.289645482300344,1.0,0.0,26565.8,0.4216370213563034,3936.0,0.0,25349.6,5.641118880348489,7769.160000000001,64.5613437833437,17580.44,63.502076956412225,2611.3,20.1411132871161,6243.9,20.22589099809111
tfinance,hgb_graph_features,1.0,zero_exposure,full_random,0.09857464821037723,0.00746625323192036,0.7915712403396788,0.011058590122388566,356.24,6.75198736175754,320.9,4.509003338999775,1.0,0.0,26565.8,0.4216370213563034,3936.0,0.0,25349.6,5.641118880348489,7769.160000000001,64.5613437833437,17580.44,63.502076956412225,2611.3,20.1411132871161,6243.9,20.22589099809111
tfinance,hgb_graph_features,1.0,zero_exposure,stratified,0.04578464057602226,0.006502920697949555,0.7532928270288253,0.010014407558235482,320.14,4.963018794600269,305.38,3.9060636622222784,1.0,0.0,26565.8,0.4216370213563034,3936.0,0.0,25349.6,5.641118880348489,7769.160000000001,64.5613437833437,17580.44,63.502076956412225,2611.3,20.1411132871161,6243.9,20.22589099809111
weibo_gadbench,hgb_attributes,0.25,exposure_80,filtered_low,0.16828349735480483,0.024782195445037895,0.7644756242159602,0.04171779771218299,181.62,14.684670767693625,149.85999999999999,8.728013647000232,1.0,0.0,1415.42,19.55015203123613,840.0,0.0,1267.9,18.74347293800643,1132.84,15.029689137023274,135.06,5.338372619274739,1511.58,5.418035724421821,379.62,5.396665637224517
weibo_gadbench,hgb_attributes,0.25,exposure_80,full_random,0.09327295423719187,0.010987387558448681,0.6636558384513835,0.0424647357102934,143.78,10.478952449765412,130.07999999999998,8.467034112761482,1.0,0.0,1415.42,19.55015203123613,840.0,0.0,1267.9,18.74347293800643,1132.84,15.029689137023274,135.06,5.338372619274739,1511.58,5.418035724421821,379.62,5.396665637224517
weibo_gadbench,hgb_attributes,0.25,exposure_80,stratified,0.01700069556051289,0.008492661523959852,0.40111617108259995,0.1582548735942856,80.56,31.749827646076373,78.58,30.884940594981813,0.8,0.23094010767585033,1415.42,19.55015203123613,840.0,0.0,1267.9,18.74347293800643,1132.84,15.029689137023274,135.06,5.338372619274739,1511.58,5.418035724421821,379.62,5.396665637224517
weibo_gadbench,hgb_attributes,0.25,zero_exposure,filtered_low,0.16394475353059773,0.023637307809842276,0.7584459479821006,0.043703928027740716,179.26,14.870716937061987,148.68,9.11467680904448,1.0,0.0,1415.42,19.55015203123613,840.0,0.0,1267.9,18.74347293800643,1049.1799999999998,30.107872724588148,218.71999999999997,26.62366532909313,1404.6,36.48622266615772,486.6,36.43075623700391
