dataset,model,label_fraction,removed,mean,std,count,lower,upper,metric
weibo_gadbench,hgb_attributes,0.5,0.05,0.07510003996948837,0.016261492674286355,10,0.06346726888354626,0.08673281105543049,fdp
weibo_gadbench,hgb_attributes,0.5,0.1,0.09382578664994157,0.021162853456061056,10,0.07868679328010314,0.10896478001978,fdp
weibo_gadbench,hgb_attributes,0.5,0.2,0.09006737604075336,0.021693734222874208,10,0.07454861344812815,0.10558613863337858,fdp
weibo_gadbench,hgb_attributes,0.5,0.4,0.08676141584071903,0.020468458151487557,10,0.07211916294748086,0.1014036687339572,fdp
weibo_gadbench,hgb_attributes,0.5,0.6,0.08457033304721312,0.019103891229817347,10,0.07090423252505088,0.09823643356937536,fdp
weibo_gadbench,hgb_attributes,0.5,0.8,0.08296125916439737,0.01684506586767786,10,0.07091102496442328,0.09501149336437145,fdp
weibo_gadbench,hgb_attributes,0.5,0.9,0.08168737838149366,0.016114460330901432,10,0.07015978789779301,0.09321496886519431,fdp
weibo_gadbench,hgb_attributes,0.5,0.97,0.04370043886158545,0.010111465710775772,10,0.036467132035896424,0.050933745687274476,fdp
weibo_gadbench,hgb_attributes,1.0,0.0,0.0,0.0,10,0.0,0.0,fdp
weibo_gadbench,hgb_attributes,1.0,0.05,0.08761639531357707,0.014567845186876267,10,0.07719518665403362,0.09803760397312052,fdp
weibo_gadbench,hgb_attributes,1.0,0.1,0.12290630849441093,0.026774785531816312,10,0.1037527807583427,0.14205983623047916,fdp
weibo_gadbench,hgb_attributes,1.0,0.2,0.1220912516602424,0.027702951642804497,10,0.10227375388679083,0.14190874943369397,fdp
weibo_gadbench,hgb_attributes,1.0,0.4,0.10630127402229453,0.024689902856656502,10,0.08863918150604046,0.1239633665385486,fdp
weibo_gadbench,hgb_attributes,1.0,0.6,0.10472580647676524,0.02444253624705675,10,0.0872406693729949,0.12221094358053558,fdp
weibo_gadbench,hgb_attributes,1.0,0.8,0.10250578891272961,0.024028535595198533,10,0.08531681003434241,0.11969476779111682,fdp
weibo_gadbench,hgb_attributes,1.0,0.9,0.0998480549371088,0.024337486993631734,10,0.08243806554224312,0.11725804433197448,fdp
weibo_gadbench,hgb_attributes,1.0,0.97,0.08503277384607952,0.0214085805933292,10,0.06971799787161193,0.10034754982054711,fdp
weibo_gadbench,hgb_graph_features,0.25,0.0,0.0,0.0,10,0.0,0.0,fdp
weibo_gadbench,hgb_graph_features,0.25,0.05,0.15505102852140443,0.019154842701619525,10,0.14134847951201912,0.16875357753078973,fdp
weibo_gadbench,hgb_graph_features,0.25,0.1,0.1648739873163664,0.023415476341599014,10,0.14812356460881082,0.181624410023922,fdp
weibo_gadbench,hgb_graph_features,0.25,0.2,0.16164382047231934,0.024580728633006203,10,0.1440598264909075,0.17922781445373118,fdp
weibo_gadbench,hgb_graph_features,0.25,0.4,0.1600112660004357,0.024014144158355084,10,0.1428325821357813,0.1771899498650901,fdp
weibo_gadbench,hgb_graph_features,0.25,0.6,0.1599161660911232,0.025361728510136704,10,0.1417734784540438,0.17805885372820257,fdp
weibo_gadbench,hgb_graph_features,0.25,0.8,0.152899698106826,0.025507536359016425,10,0.13465270581810576,0.17114669039554622,fdp
weibo_gadbench,hgb_graph_features,0.25,0.9,0.12123428862238186,0.02625593073428792,10,0.10245192724892158,0.14001664999584215,fdp
weibo_gadbench,hgb_graph_features,0.25,0.97,0.00506290975657195,0.0033839137230991904,10,0.002642203705544041,0.007483615807599859,fdp
weibo_gadbench,hgb_graph_features,0.5,0.0,0.0,0.0,10,0.0,0.0,fdp
weibo_gadbench,hgb_graph_features,0.5,0.05,0.1748973347192415,0.012056702133472067,10,0.16627248958483098,0.183522179853652,fdp
weibo_gadbench,hgb_graph_features,0.5,0.1,0.19775240718306625,0.016469308730591752,10,0.18597097344607447,0.20953384092005803,fdp
weibo_gadbench,hgb_graph_features,0.5,0.2,0.19539165651536589,0.021306215240754035,10,0.18015010830279507,0.2106332047279367,fdp
weibo_gadbench,hgb_graph_features,0.5,0.4,0.18985811860997776,0.021545359014961553,10,0.1744454972470077,0.2052707399729478,fdp
weibo_gadbench,hgb_graph_features,0.5,0.6,0.18943601821997055,0.021198474211983478,10,0.17427154329638714,0.20460049314355397,fdp
weibo_gadbench,hgb_graph_features,0.5,0.8,0.18803668048609806,0.019165793094775282,10,0.17432629803734567,0.20174706293485045,fdp
weibo_gadbench,hgb_graph_features,0.5,0.9,0.17929560003762313,0.02180600860893499,10,0.16369652118756572,0.19489467888768053,fdp
weibo_gadbench,hgb_graph_features,0.5,0.97,0.1481122001851149,0.03349712454415922,10,0.12414980081229114,0.17207459955793863,fdp
weibo_gadbench,hgb_graph_features,1.0,0.0,0.0,0.0,10,0.0,0.0,fdp
weibo_gadbench,hgb_graph_features,1.0,0.05,0.186335427573223,0.011258203240063495,10,0.17828179413662226,0.19438906100982373,fdp
weibo_gadbench,hgb_graph_features,1.0,0.1,0.2240396951361387,0.021170023051810746,10,0.2088955729464677,0.23918381732580968,fdp
weibo_gadbench,hgb_graph_features,1.0,0.2,0.22785836052643704,0.025103090293944703,10,0.20990069152345853,0.24581602952941556,fdp
weibo_gadbench,hgb_graph_features,1.0,0.4,0.2195475047507524,0.027270122958208673,10,0.20003963396592866,0.23905537553557615,fdp
weibo_gadbench,hgb_graph_features,1.0,0.6,0.21859165173158113,0.027568533695629338,10,0.19887031076492773,0.23831299269823453,fdp
weibo_gadbench,hgb_graph_features,1.0,0.8,0.21794190011173376,0.028361172010669997,10,0.19765353985247905,0.23823026037098846,fdp
weibo_gadbench,hgb_graph_features,1.0,0.9,0.21664177873356114,0.028244121859792564,10,0.19643715110808152,0.23684640635904075,fdp
weibo_gadbench,hgb_graph_features,1.0,0.97,0.20309945471107976,0.031708791748520766,10,0.1804163515537898,0.22578255786836973,fdp
amazon,hgb_attributes,0.25,0.0,0.0,0.0,10,0.0,0.0,power
amazon,hgb_attributes,0.25,0.05,0.005767627688251042,0.007346922190680584,10,0.0005119561615185616,0.011023299214983523,power
amazon,hgb_attributes,0.25,0.1,0.016042366170620638,0.01456742725710996,10,0.005621456480021731,0.026463275861219545,power
amazon,hgb_attributes,0.25,0.2,0.020845499070969588,0.01737248012064134,10,0.008417975442830721,0.03327302269910845,power
amazon,hgb_attributes,0.25,0.4,0.04002929880486204,0.021328919214506123,10,0.024771509147874685,0.055287088461849404,power
amazon,hgb_attributes,0.25,0.6,0.0486160682312393,0.03211028623603228,10,0.02564575321959883,0.07158638324287976,power
amazon,hgb_attributes,0.25,0.8,0.0936579010318245,0.04970287624692963,10,0.05810260526197809,0.12921319680167093,power
amazon,hgb_attributes,0.25,0.9,0.07531811682200626,0.09006025190173829,10,0.0108928936706401,0.1397433399733724,power
amazon,hgb_attributes,0.25,0.97,0.00230527413026803,0.005461480049645334,10,-0.0016016333400667685,0.0062121816006028285,power
amazon,hgb_attributes,0.5,0.0,0.0,0.0,10,0.0,0.0,power
amazon,hgb_attributes,0.5,0.05,0.006351384948992678,0.00526690956840798,10,0.0025836648161090565,0.010119105081876299,power
amazon,hgb_attributes,0.5,0.1,0.014382368782945677,0.00886063744724967,10,0.008043850593753343,0.02072088697213801,power
amazon,hgb_attributes,0.5,0.2,0.021610519546706487,0.01168998626917461,10,0.013248007138350185,0.02997303195506279,power
amazon,hgb_attributes,0.5,0.4,0.030466896454099623,0.01389682195026972,10,0.02052570890092946,0.040408084007269786,power
amazon,hgb_attributes,0.5,0.6,0.043029726429779924,0.01703241954024341,10,0.03084546748627711,0.05521398537328274,power
amazon,hgb_attributes,0.5,0.8,0.061477846933289726,0.026186473584862098,10,0.042745172211340235,0.08021052165523922,power
amazon,hgb_attributes,0.5,0.9,0.12010518930864422,0.06346095987871271,10,0.07470795339987982,0.16550242521740863,power
amazon,hgb_attributes,0.5,0.97,0.10782209900252951,0.09187978372245348,10,0.04209526119758135,0.17354893680747768,power
amazon,hgb_attributes,1.0,0.0,0.0,0.0,10,0.0,0.0,power
amazon,hgb_attributes,1.0,0.05,0.004845370014768491,0.0027913057588226224,10,0.0028485901635190414,0.00684214986601794,power
amazon,hgb_attributes,1.0,0.1,0.013973069103748691,0.008132222715721346,10,0.008155627423165912,0.019790510784331472,power
amazon,hgb_attributes,1.0,0.2,0.021499985254088007,0.014047311324825772,10,0.011451144087553966,0.031548826420622046,power
amazon,hgb_attributes,1.0,0.4,0.029660847945512426,0.015081945923584977,10,0.0188718737735998,0.04044982211742505,power
amazon,hgb_attributes,1.0,0.6,0.037208767167370725,0.016325486247801467,10,0.025530217836676833,0.04888731649806462,power
amazon,hgb_attributes,1.0,0.8,0.04688787123957043,0.022876785448585624,10,0.030522804782515494,0.06325293769662536,power
amazon,hgb_attributes,1.0,0.9,0.07662589511419925,0.020601781739557297,10,0.061888268271506605,0.09136352195689189,power
amazon,hgb_attributes,1.0,0.97,0.21836512349437273,0.07039501833385514,10,0.1680075609833179,0.26872268600542754,power
amazon,hgb_graph_features,0.25,0.0,0.0,0.0,10,0.0,0.0,power
amazon,hgb_graph_features,0.25,0.05,0.012423977930740137,0.015496594831622532,10,0.0013383817989096498,0.023509574062570624,power
amazon,hgb_graph_features,0.25,0.1,0.028058869576603963,0.028994854257718233,10,0.007317200345732296,0.04880053880747563,power
amazon,hgb_graph_features,0.25,0.2,0.04235531223301562,0.02820960756018495,10,0.022175374650115043,0.0625352498159162,power
amazon,hgb_graph_features,0.25,0.4,0.058183803479472974,0.0398784535081604,10,0.029656476362980355,0.0867111305959656,power
amazon,hgb_graph_features,0.25,0.6,0.060475531670319695,0.04147081746016501,10,0.030809096003941838,0.09014196733669755,power
amazon,hgb_graph_features,0.25,0.8,0.08859714983773044,0.06598414735499047,10,0.04139493434275204,0.13579936533270884,power
amazon,hgb_graph_features,0.25,0.9,0.035840905953254586,0.09255861925380783,10,-0.030371541537066178,0.10205335344357536,power
amazon,hgb_graph_features,0.25,0.97,0.0,0.0,10,0.0,0.0,power
amazon,hgb_graph_features,0.5,0.0,0.0,0.0,10,0.0,0.0,power
amazon,hgb_graph_features,0.5,0.05,0.008740137369081802,0.007621130434031163,10,0.0032883090817944,0.014191965656369203,power
amazon,hgb_graph_features,0.5,0.1,0.017859039555844947,0.009591312127001983,10,0.010997828188473894,0.024720250923216,power
amazon,hgb_graph_features,0.5,0.2,0.032624689886243965,0.013961910338524116,10,0.02263694090503752,0.04261243886745041,power
amazon,hgb_graph_features,0.5,0.4,0.04486206605563342,0.02109247668341285,10,0.029773417196128818,0.05995071491513802,power
amazon,hgb_graph_features,0.5,0.6,0.053775096672182776,0.02202334544816117,10,0.03802054441326308,0.06952964893110247,power
amazon,hgb_graph_features,0.5,0.8,0.07343971526917283,0.03246435085349506,10,0.05021611768827049,0.09666331285007516,power
amazon,hgb_graph_features,0.5,0.9,0.12090428604360506,0.05812901608730418,10,0.07932129294827214,0.16248727913893798,power
amazon,hgb_graph_features,0.5,0.97,0.05051774175711722,0.07180130314774648,10,-0.0008458163073164424,0.10188129982155089,power
amazon,hgb_graph_features,1.0,0.0,0.0,0.0,10,0.0,0.0,power
amazon,hgb_graph_features,1.0,0.05,0.006134677566635749,0.0034612832518141896,10,0.003658624688929869,0.008610730444341628,power
amazon,hgb_graph_features,1.0,0.1,0.01902982768427791,0.009670330290837154,10,0.012112090127710248,0.025947565240845575,power
amazon,hgb_graph_features,1.0,0.2,0.033998937577004985,0.014878991620535445,10,0.023355148167375304,0.04464272698663467,power
amazon,hgb_graph_features,1.0,0.4,0.048260725248088845,0.022768570804474596,10,0.031973070884025886,0.0645483796121518,power
amazon,hgb_graph_features,1.0,0.6,0.05677056890021187,0.02401852597577397,10,0.03958875047220617,0.07395238732821757,power
amazon,hgb_graph_features,1.0,0.8,0.06211888706951655,0.025719652486812634,10,0.04372015604390955,0.08051761809512355,power
amazon,hgb_graph_features,1.0,0.9,0.08621058858844863,0.03267641537883648,10,0.06283528918483192,0.10958588799206534,power
amazon,hgb_graph_features,1.0,0.97,0.20799347390509385,0.10801211442801391,10,0.13072626192052045,0.28526068588966724,power
tfinance,hgb_attributes,0.25,0.0,0.0,0.0,10,0.0,0.0,power
tfinance,hgb_attributes,0.25,0.05,0.011464853607262815,0.005947648293208812,10,0.007210162326431254,0.015719544888094378,power
tfinance,hgb_attributes,0.25,0.1,0.014169371269625386,0.005754381281917057,10,0.010052934880017694,0.01828580765923308,power
tfinance,hgb_attributes,0.25,0.2,0.013803412509201252,0.006865493756800015,10,0.008892134137375877,0.018714690881026626,power
tfinance,hgb_attributes,0.25,0.4,0.001020742220228643,0.006909358596080021,10,-0.003921915167304976,0.005963399607762263,power
tfinance,hgb_attributes,0.25,0.6,-0.019706960039068067,0.010944430041124656,10,-0.027536133650899394,-0.011877786427236739,power
tfinance,hgb_attributes,0.25,0.8,-0.021081513643889705,0.010624040024209762,10,-0.028681494044516906,-0.013481533243262504,power
tfinance,hgb_attributes,0.25,0.9,-0.03595344693386062,0.029139913053172723,10,-0.056798884975832444,-0.015108008891888798,power
tfinance,hgb_attributes,0.25,0.97,-0.00406973449577361,0.012472159612300509,10,-0.012991780006801186,0.004852311015253966,power
tfinance,hgb_attributes,0.5,0.0,0.0,0.0,10,0.0,0.0,power
tfinance,hgb_attributes,0.5,0.05,0.012800730160099905,0.004924635955196891,10,0.009277857820158369,0.016323602500041442,power
tfinance,hgb_attributes,0.5,0.1,0.017342446883886732,0.005572243857505319,10,0.013356303758667686,0.02132859000910578,power
tfinance,hgb_attributes,0.5,0.2,0.018106199294698568,0.0050580434308820955,10,0.014487892995717507,0.021724505593679628,power
tfinance,hgb_attributes,0.5,0.4,0.008502160620552224,0.006897462534253719,10,0.0035680131629999036,0.013436308078104545,power
tfinance,hgb_attributes,0.5,0.6,-0.02012929263743849,0.011328814868615348,10,-0.028233438590165628,-0.012025146684711354,power
tfinance,hgb_attributes,0.5,0.8,-0.021616399039190437,0.011177407502707204,10,-0.029612234687100357,-0.013620563391280519,power
tfinance,hgb_attributes,0.5,0.9,-0.022128310179618492,0.011826107365560484,10,-0.030588197754322727,-0.013668422604914257,power
tfinance,hgb_attributes,0.5,0.97,-0.06342855041234093,0.03567891822641052,10,-0.08895171096316631,-0.03790538986151554,power
tfinance,hgb_attributes,1.0,0.0,0.0,0.0,10,0.0,0.0,power
tfinance,hgb_attributes,1.0,0.05,0.0152981531971213,0.006187294797239604,10,0.010872029134639586,0.019724277259603015,power
tfinance,hgb_attributes,1.0,0.1,0.02218522161347154,0.008283771814055691,10,0.01625936823880166,0.02811107498814142,power
tfinance,hgb_attributes,1.0,0.2,0.02421371189884116,0.007976935901434628,10,0.01850735571326457,0.02992006808441775,power
tfinance,hgb_attributes,1.0,0.4,0.020769076007969633,0.008345215731898805,10,0.014799268302340789,0.026738883713598477,power
tfinance,hgb_attributes,1.0,0.6,-0.0042440586805836955,0.008340836137565052,10,-0.01021073341316054,0.001722616051993149,power
tfinance,hgb_attributes,1.0,0.8,-0.019223663518723656,0.013412119274760749,10,-0.028818115665626018,-0.009629211371821293,power
tfinance,hgb_attributes,1.0,0.9,-0.02046624593218882,0.013735131691310716,10,-0.03029176724198448,-0.010640724622393164,power
tfinance,hgb_attributes,1.0,0.97,-0.029992153119869337,0.029514186304914754,10,-0.051105330117194925,-0.008878976122543753,power
tfinance,hgb_graph_features,0.25,0.0,0.0,0.0,10,0.0,0.0,power
tfinance,hgb_graph_features,0.25,0.05,0.0385164618085874,0.009823177166066805,10,0.031489384184268165,0.045543539432906635,power
tfinance,hgb_graph_features,0.25,0.1,0.041977897473320556,0.0100254412399484,10,0.034806128846920366,0.04914966609972075,power
tfinance,hgb_graph_features,0.25,0.2,0.04021013332910931,0.012686977868806753,10,0.031134416094761416,0.049285850563457204,power
tfinance,hgb_graph_features,0.25,0.4,0.029122227843677816,0.01321982918562919,10,0.01966533173998543,0.0385791239473702,power
tfinance,hgb_graph_features,0.25,0.6,0.01824327136237246,0.01626399589393945,10,0.00660870958096434,0.02987783314378058,power
tfinance,hgb_graph_features,0.25,0.8,0.02092036718202771,0.018346580620959674,10,0.007796014033876645,0.034044720330178774,power
tfinance,hgb_graph_features,0.25,0.9,0.025446229808037957,0.02256840185424094,10,0.009301767684885547,0.04159069193119037,power
tfinance,hgb_graph_features,0.25,0.97,0.040689335874512435,0.04625837165605578,10,0.007598090251395281,0.07378058149762959,power
tfinance,hgb_graph_features,0.5,0.0,0.0,0.0,10,0.0,0.0,power
tfinance,hgb_graph_features,0.5,0.05,0.0377777070530977,0.007536760426315705,10,0.03238623343348635,0.04316918067270905,power
tfinance,hgb_graph_features,0.5,0.1,0.041215032569376045,0.00838815382394827,10,0.035214508803070414,0.047215556335681676,power
tfinance,hgb_graph_features,0.5,0.2,0.0413088307158852,0.010376413353645262,10,0.03388599176414884,0.04873166966762157,power
tfinance,hgb_graph_features,0.5,0.4,0.0344238059919023,0.011330294095728683,10,0.02631860186384414,0.04252901011996046,power
tfinance,hgb_graph_features,0.5,0.6,0.01622540606278324,0.015016030823065815,10,0.005483584713234749,0.026967227412331735,power
tfinance,hgb_graph_features,0.5,0.8,0.014668121835913461,0.01505444954199425,10,0.0038988173904609645,0.025437426281365957,power
tfinance,hgb_graph_features,0.5,0.9,0.01709327910228271,0.015563615129497296,10,0.005959739537527299,0.02822681866703812,power
tfinance,hgb_graph_features,0.5,0.97,0.04617432981701083,0.03877677306666798,10,0.018435097412512622,0.07391356222150904,power
tfinance,hgb_graph_features,1.0,0.0,0.0,0.0,10,0.0,0.0,power
tfinance,hgb_graph_features,1.0,0.05,0.03744634508291994,0.005882646643321481,10,0.03323815318123477,0.04165453698460511,power
tfinance,hgb_graph_features,1.0,0.1,0.04038385730490317,0.006943342723542867,10,0.03541688913709561,0.04535082547271072,power
tfinance,hgb_graph_features,1.0,0.2,0.04206354215437175,0.007709097495526329,10,0.036548786022145834,0.04757829828659766,power
tfinance,hgb_graph_features,1.0,0.4,0.038300081270023364,0.009204239310607706,10,0.031715765114973475,0.044884397425073254,power
tfinance,hgb_graph_features,1.0,0.6,0.02485405744182938,0.012599012398605836,10,0.015841266914076668,0.033866847969582094,power
tfinance,hgb_graph_features,1.0,0.8,0.014880320150684568,0.014876112692197895,10,0.004238590202322947,0.02552205009904619,power
tfinance,hgb_graph_features,1.0,0.9,0.015270977584610846,0.013845315463082404,10,0.0053666355527524166,0.025175319616469273,power
tfinance,hgb_graph_features,1.0,0.97,0.01896577097965657,0.01807979759884835,10,0.006032262908768562,0.03189927905054458,power
tolokers,hgb_attributes,0.25,0.0,0.0,0.0,10,0.0,0.0,power
tolokers,hgb_attributes,0.25,0.05,0.0,0.0,10,0.0,0.0,power
tolokers,hgb_attributes,0.25,0.1,0.00033160621761658,0.0010486309339418451,10,-0.00041853916279318675,0.0010817515980263467,power
tolokers,hgb_attributes,0.25,0.2,-3.248893239104537e-05,8.50574814807331e-05,10,-9.333538917275972e-05,2.835752439066897e-05,power
tolokers,hgb_attributes,0.25,0.4,-2.423948539733209e-05,5.669959199329949e-05,10,-6.479993009545789e-05,1.6320959300793705e-05,power
tolokers,hgb_attributes,0.25,0.6,0.00106171769689968,0.0022700431676964854,10,-0.0005621733599635243,0.0026856087537628845,power
tolokers,hgb_attributes,0.25,0.8,0.00189715713721995,0.004280173216417155,10,-0.0011646943318947337,0.0049590086063346335,power
tolokers,hgb_attributes,0.25,0.9,0.0015031469981567499,0.0015911945525035557,10,0.00036487498628043,0.0026414190100330697,power
tolokers,hgb_attributes,0.25,0.97,0.0010331785283100299,0.0012070085092604026,10,0.0001697366556452439,0.0018966204009748158,power
tolokers,hgb_attributes,0.5,0.0,0.0,0.0,10,0.0,0.0,power
tolokers,hgb_attributes,0.5,0.05,-1.4583333333330001e-05,4.611654921077833e-05,10,-4.757312529079628e-05,1.840645862413628e-05,power
tolokers,hgb_attributes,0.5,0.1,-5.350262697021768e-05,0.00015726888815797613,10,-0.00016600601220835397,5.9000758267918626e-05,power
tolokers,hgb_attributes,0.5,0.2,-2.638888888888e-05,8.344899380997079e-05,10,-8.608470290714584e-05,3.330692512938585e-05,power
tolokers,hgb_attributes,0.5,0.4,-4.502591246648626e-05,5.1135205726714606e-05,10,-8.160583502132222e-05,-8.445989911650289e-06,power
tolokers,hgb_attributes,0.5,0.6,-1.7346668592335836e-05,3.660813887409369e-05,10,-4.353455355065191e-05,8.841216365980236e-06,power
tolokers,hgb_attributes,0.5,0.8,0.0020610852405870085,0.003503509901877736,10,-0.0004451747628578355,0.0045673452440318524,power
tolokers,hgb_attributes,0.5,0.9,0.0018240368454376498,0.0026012954342241206,10,-3.681780790453361e-05,0.0036848914987798334,power
tolokers,hgb_attributes,0.5,0.97,0.00201472732031665,0.0015946869797975835,10,0.0008739569764569467,0.003155497664176353,power
tolokers,hgb_attributes,1.0,0.0,0.0,0.0,10,0.0,0.0,power
tolokers,hgb_attributes,1.0,0.05,-2.7491408934707907e-06,8.69354683207802e-06,10,-8.968129657177196e-06,3.4698478702356145e-06,power
tolokers,hgb_attributes,1.0,0.1,-2.7491408934707907e-06,8.69354683207802e-06,10,-8.968129657177196e-06,3.4698478702356145e-06,power
tolokers,hgb_attributes,1.0,0.2,-2.1327319587623334e-05,6.0478263189147186e-05,10,-6.45908628210912e-05,2.1936223645844534e-05,power
tolokers,hgb_attributes,1.0,0.4,-2.090649442887e-05,4.4075512652628296e-05,10,-5.243621678912506e-05,1.0623227931385056e-05,power
tolokers,hgb_attributes,1.0,0.6,-4.841641081501308e-05,7.633577408930595e-05,10,-0.00010302373398241462,6.1909123523884555e-06,power
tolokers,hgb_attributes,1.0,0.8,0.0012879307314790814,0.0029918243867439872,10,-0.0008522915050296785,0.003428152967987841,power
tolokers,hgb_attributes,1.0,0.9,0.0030123083126531803,0.00406433109918864,10,0.00010486099269724431,0.005919755632609117,power
tolokers,hgb_attributes,1.0,0.97,0.00328520243721466,0.002525766478875664,10,0.0014783779436817448,0.005092026930747575,power
tolokers,hgb_graph_features,0.25,0.0,0.0,0.0,10,0.0,0.0,power
tolokers,hgb_graph_features,0.25,0.05,-0.00025065536639887,0.00031015659977893964,10,-0.0004725280319831139,-2.8782700814626014e-05,power
tolokers,hgb_graph_features,0.25,0.1,-0.00030409569608327,0.0003767496747400779,10,-0.0005736061777307864,-3.458521443575361e-05,power
tolokers,hgb_graph_features,0.25,0.2,-0.00034660597788170003,0.00044499883182858203,10,-0.0006649389653791546,-2.827299038424551e-05,power
tolokers,hgb_graph_features,0.25,0.4,0.00124311360869876,0.005223735450440805,10,-0.0024937216207378504,0.00497994883813537,power
tolokers,hgb_graph_features,0.25,0.6,-0.00060660078704993,0.0005892917592448543,10,-0.0010281547166573388,-0.0001850468574425212,power
tolokers,hgb_graph_features,0.25,0.8,0.00032312995140548,0.0010616980958256523,10,-0.00043636311349930484,0.0010826230163102648,power
tolokers,hgb_graph_features,0.25,0.9,0.00296750228108738,0.0032469963784008673,10,0.000644740998136582,0.005290263564038177,power
tolokers,hgb_graph_features,0.25,0.97,0.00619034129662751,0.006930312147500659,10,0.0012326946413805263,0.011147987951874494,power
tolokers,hgb_graph_features,0.5,0.0,0.0,0.0,10,0.0,0.0,power
tolokers,hgb_graph_features,0.5,0.05,0.00016511280534773005,0.0009913141457369536,10,-0.0005440306147916097,0.0008742562254870698,power
tolokers,hgb_graph_features,0.5,0.1,0.00010390579396260997,0.0006706423647969761,10,-0.00037584285313140464,0.0005836544410566246,power
tolokers,hgb_graph_features,0.5,0.2,9.756901580429882e-05,0.0013845488528234499,10,-0.0008928775677167175,0.0010880155993253152,power
tolokers,hgb_graph_features,0.5,0.4,0.0021208810360608403,0.0029810103645600177,10,-1.1605314997296945e-05,0.004253367387118978,power
tolokers,hgb_graph_features,0.5,0.6,0.00524415779868327,0.01196527010903441,10,-0.0033152808056188636,0.013803596402985403,power
tolokers,hgb_graph_features,0.5,0.8,0.0006082750870188701,0.0036942517582227853,10,-0.002034433420620069,0.0032509835946578094,power
tolokers,hgb_graph_features,0.5,0.9,0.0019243859982925199,0.004182007748576241,10,-0.0010672421254743247,0.004916014122059364,power
tolokers,hgb_graph_features,0.5,0.97,0.00520944207775804,0.006059298477627202,10,0.0008748810664498865,0.009544003089066194,power
tolokers,hgb_graph_features,1.0,0.0,0.0,0.0,10,0.0,0.0,power
tolokers,hgb_graph_features,1.0,0.05,0.0003229148459707101,0.0007176503817594852,10,-0.00019046131069342152,0.0008362910026348416,power
tolokers,hgb_graph_features,1.0,0.1,0.00033945134186171976,0.0012796262586533145,10,-0.0005759381393273329,0.0012548408230507724,power
tolokers,hgb_graph_features,1.0,0.2,0.0011256638595083383,0.002118028075335084,10,-0.0003894821512223693,0.002640809870239046,power
tolokers,hgb_graph_features,1.0,0.4,0.0024416791628428655,0.00462568085284377,10,-0.0008673335800551988,0.00575069190574093,power
tolokers,hgb_graph_features,1.0,0.6,0.02151813115747348,0.021798657250570053,10,0.005924311152390694,0.03711195116255627,power
tolokers,hgb_graph_features,1.0,0.8,0.005370949325354337,0.017477214160415727,10,-0.007131496521427345,0.01787339517213602,power
tolokers,hgb_graph_features,1.0,0.9,0.0012982589388343397,0.006233373402473209,10,-0.0031608277721187294,0.005757345649787408,power
tolokers,hgb_graph_features,1.0,0.97,0.005494374039316,0.009034305566761606,10,-0.0009683788385161348,0.011957126917148134,power
weibo,hgb_attributes,0.25,0.0,0.0,0.0,10,0.0,0.0,power
weibo,hgb_attributes,0.25,0.05,0.06847646686646683,0.03799362489356217,10,0.04129746491599817,0.09565546881693548,power
weibo,hgb_attributes,0.25,0.1,0.25456699966699964,0.06451775311800886,10,0.2084137794163216,0.30072021991767767,power
weibo,hgb_attributes,0.25,0.2,0.2557158974358974,0.06804236519750555,10,0.2070413215932838,0.304390473278511,power
weibo,hgb_attributes,0.25,0.4,0.23542272227772226,0.06469804918430741,10,0.18914052599089823,0.28170491856454627,power
weibo,hgb_attributes,0.25,0.6,0.21281213120213116,0.06805194666242304,10,0.16413070119241951,0.2614935612118428,power
weibo,hgb_attributes,0.25,0.8,0.15915845487845487,0.07104902683806144,10,0.10833304286735251,0.20998386688955722,power
weibo,hgb_attributes,0.25,0.9,0.07205309523809521,0.04596835287293611,10,0.03916931655434392,0.1049368739218465,power
weibo,hgb_attributes,0.25,0.97,0.00192364135864135,0.002028983915552474,10,0.0004721937025474877,0.003375089014735212,power
weibo,hgb_attributes,0.5,0.0,0.0,0.0,10,0.0,0.0,power
weibo,hgb_attributes,0.5,0.05,0.06842632367632363,0.058086220158494205,10,0.026873944944212372,0.1099787024084349,power
weibo,hgb_attributes,0.5,0.1,0.33117349317349315,0.08668779560341583,10,0.2691607799252162,0.3931862064217701,power
weibo,hgb_attributes,0.5,0.2,0.33715203296703294,0.08845148405683462,10,0.27387765300362216,0.40042641293044373,power
weibo,hgb_attributes,0.5,0.4,0.3304190293040293,0.0908828346507617,10,0.26540536590241687,0.3954326927056417,power
weibo,hgb_attributes,0.5,0.6,0.318534617049617,0.09187586186233103,10,0.25281058477439167,0.3842586493248423,power
weibo,hgb_attributes,0.5,0.8,0.28058572594072595,0.09797875923367047,10,0.21049594388448276,0.3506755079969691,power
weibo,hgb_attributes,0.5,0.9,0.2086287329337329,0.08884773645780822,10,0.14507089107877819,0.27218657478868763,power
weibo,hgb_attributes,0.5,0.97,0.03329862470862466,0.024250553056080964,10,0.015950824106349133,0.05064642531090018,power
weibo,hgb_attributes,1.0,0.0,0.0,0.0,10,0.0,0.0,power
weibo,hgb_attributes,1.0,0.05,0.07468652680652677,0.06307699597478711,10,0.029563962128078984,0.11980909148497454,power
weibo,hgb_attributes,1.0,0.1,0.35153443889443886,0.08986413353465698,10,0.287249510371352,0.41581936741752573,power
weibo,hgb_attributes,1.0,0.2,0.37604854645354646,0.09465986241191182,10,0.3083329601589524,0.4437641327481405,power
