phase,dataset,model,label_fraction,design,scenario,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,true_discoveries_mean,true_discoveries_std,nonempty_mean,nonempty_std,reference_labels_mean,reference_labels_std,training_labels_mean,training_labels_std,n_reference_mean,n_reference_std
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,uniform_counterfactual,0.08621538120671249,0.012624772368729786,0.771922498545556,0.019833444237562198,157.03199999999998,5.212346027568687,143.04000000000002,4.0053186861694,1.0,0.0,1443.01,64.047101591112,864.0,0.0,1305.794,57.43626810068124
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_bh,0.08354628386537649,0.012818859451136913,0.7525365870309159,0.024510350010747056,152.996,6.142564068313282,139.434,4.353298111138771,0.99,0.016996731711975986,1441.66,66.63894423600127,864.0,0.0,1305.898,60.857829551979385
acquisition,amazon,hgb_attributes,0.0,zero_exposure,moderate,weighted_by,0.00016250000000000002,0.0005138701197773617,0.0012659574468085106,0.004003308952766353,0.248,0.7842448597217581,0.238,0.7526220831200743,0.004,0.01264911064067352,1441.66,66.63894423600127,864.0,0.0,1305.898,60.857829551979385
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,equal_alpha,0.044131003838364186,0.008578812788116383,0.6346407019640237,0.05348234751843581,123.39200000000001,10.131426136312482,117.54,9.146413990679013,0.9960000000000001,0.012649110640673528,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,pooled_reference,0.08834568622555392,0.013274089236800225,0.7794120518821412,0.020368047684904304,158.68800000000002,5.131230738223418,144.432,4.260017736008982,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,pooled_stratum,0.08578429778857556,0.01153596927927023,0.7748089014937224,0.01906515622046621,157.318,4.941735637517557,143.578,4.001737955772048,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,size_alpha,0.05000092291685656,0.009680388036040181,0.6205246965604998,0.06531994151784164,121.34400000000001,12.476173914929026,114.92999999999999,11.549850407881673,0.9960000000000001,0.012649110640673528,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,uniform_counterfactual,0.08834568622555392,0.013274089236800225,0.7794120518821412,0.020368047684904304,158.68800000000002,5.131230738223418,144.432,4.260017736008982,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,weighted_bh,0.08834568622555392,0.013274089236800225,0.7794120518821412,0.020368047684904304,158.68800000000002,5.131230738223418,144.432,4.260017736008982,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_attributes,0.0,zero_exposure,neutral,weighted_by,0.00458068362443653,0.0032011264366749418,0.10020556411041881,0.08290192691439385,18.958,15.543099790939744,18.497999999999998,15.207654359272869,0.21000000000000002,0.1592342788332825,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_attributes,0.0,zero_exposure,severe,equal_alpha,0.03765867077112095,0.008052263753742012,0.2160324415088198,0.05244777626586392,42.010000000000005,9.919432107400773,40.058,9.9007494665808,0.8939999999999999,0.12473972903610141,1165.52,79.09703126891392,864.0,0.0,1056.404,72.28262419143347
acquisition,amazon,hgb_attributes,0.0,zero_exposure,severe,pooled_reference,0.08327026508859636,0.011157216357381955,0.770580484211281,0.025266427364112973,156.24200000000002,6.8885699209310145,142.798,5.149925134299416,1.0,0.0,1165.52,79.09703126891392,864.0,0.0,1056.404,72.28262419143347
acquisition,amazon,hgb_attributes,0.0,zero_exposure,severe,pooled_stratum,0.03223891199239363,0.008518285196965328,0.19362644425567174,0.06378212555418666,39.052,12.086595697530202,35.904,11.960214788112198,0.772,0.2422487243401799,1165.52,79.09703126891392,864.0,0.0,1056.404,72.28262419143347
acquisition,amazon,hgb_attributes,0.0,zero_exposure,severe,size_alpha,0.025672562403770777,0.00731890054351007,0.17228217163741402,0.06891791792318415,33.354,12.789898965807179,31.939999999999998,12.903942549985773,0.768,0.24607135369870084,1165.52,79.09703126891392,864.0,0.0,1056.404,72.28262419143347
acquisition,amazon,hgb_attributes,0.0,zero_exposure,severe,uniform_counterfactual,0.0853406512500092,0.012067940938123052,0.7697634822010635,0.018616297366436118,156.478,4.896687769412207,142.64000000000001,3.802174816250999,1.0,0.0,1167.576,77.96884209591532,864.0,0.0,1056.328,70.05048922027598
acquisition,amazon,hgb_attributes,0.0,zero_exposure,severe,weighted_bh,0.06662459338851248,0.01203459872824805,0.3450130186434363,0.053346043343121936,70.34200000000001,10.988699043411216,63.962,10.14597654245268,0.9800000000000001,0.02828427124746191,1165.52,79.09703126891392,864.0,0.0,1056.404,72.28262419143347
acquisition,amazon,hgb_attributes,0.0,zero_exposure,severe,weighted_by,0.0001350877192982456,0.00042718487689993894,0.0017612674445207047,0.004010461192529777,0.33799999999999997,0.7756545622891674,0.32999999999999996,0.7527874128124677,0.006,0.013498971154211057,1165.52,79.09703126891392,864.0,0.0,1056.404,72.28262419143347
acquisition,amazon,hgb_graph_features,0.0,exposure_80,moderate,equal_alpha,0.05080563937119239,0.007776731453770545,0.3668089494713482,0.06537308172939134,72.304,12.374234162610268,67.914,11.693489356617775,0.954,0.06535373831014653,2447.412,5.141925277126809,864.0,0.0,2283.868,7.533080821726753
acquisition,amazon,hgb_graph_features,0.0,exposure_80,moderate,pooled_reference,0.11522723639525415,0.020040904262905227,0.8058148540920292,0.019334695477108803,169.096,5.862171004746363,149.31,3.4803607731255566,1.0,0.0,2447.412,5.141925277126809,864.0,0.0,2283.868,7.533080821726753
acquisition,amazon,hgb_graph_features,0.0,exposure_80,moderate,pooled_stratum,0.08032293718570566,0.012301208628803316,0.31843018270560525,0.047389215954317915,64.676,9.997203164441096,59.041999999999994,9.080222464235112,1.0,0.0,2447.412,5.141925277126809,864.0,0.0,2283.868,7.533080821726753
acquisition,amazon,hgb_graph_features,0.0,exposure_80,moderate,size_alpha,0.08010282527689992,0.01197810347413523,0.3144080922711715,0.0453173832220317,63.772000000000006,9.456140626891898,58.298,8.717213877023884,1.0,0.0,2447.412,5.141925277126809,864.0,0.0,2283.868,7.533080821726753
acquisition,amazon,hgb_graph_features,0.0,exposure_80,moderate,uniform_counterfactual,0.08957326412503466,0.01814535095509749,0.787453439263631,0.018265088742311184,160.606,5.22748335456194,145.91199999999998,3.4803345943872817,1.0,0.0,2448.918,2.7077739935231677,864.0,0.0,2215.552,4.389028746013491
acquisition,amazon,hgb_graph_features,0.0,exposure_80,moderate,weighted_bh,0.08922215888373677,0.016347335737583235,0.7715999841079537,0.02073819507665061,157.656,5.790197079739358,142.974,3.9074293908456506,1.0,0.0,2447.412,5.141925277126809,864.0,0.0,2283.868,7.533080821726753
acquisition,amazon,hgb_graph_features,0.0,exposure_80,moderate,weighted_by,0.0003692445269910058,0.0009103279221967005,0.002684261974584555,0.006358027558491853,0.524,1.2411034516823236,0.5,1.1831783936123543,0.008,0.019321835661585917,2447.412,5.141925277126809,864.0,0.0,2283.868,7.533080821726753
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,equal_alpha,0.04256320396121181,0.005434755909978862,0.6097845302590074,0.04383264652441507,118.252,8.416825477049592,112.97,7.797151901673952,0.9960000000000001,0.008432740427115693,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,pooled_reference,0.09043904634842223,0.01867408294350768,0.7890484983951331,0.019539175220965835,161.05,5.447456083143565,146.208,3.7306561829731173,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,pooled_stratum,0.09444199536866218,0.014195979159230748,0.6830989441529233,0.0568658237130758,140.222,13.296166364783494,126.59400000000001,10.786007602444942,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,size_alpha,0.0735787481503507,0.008590212256427598,0.4126263403881679,0.0696672552580657,82.454,13.957408387264767,76.47200000000001,12.990143956092252,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,uniform_counterfactual,0.09043904634842223,0.01867408294350768,0.7890484983951331,0.019539175220965835,161.05,5.447456083143565,146.208,3.7306561829731173,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_bh,0.09043904634842223,0.01867408294350768,0.7890484983951331,0.019539175220965835,161.05,5.447456083143565,146.208,3.7306561829731173,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,exposure_80,neutral,weighted_by,0.004151332668130672,0.0024588406265743288,0.08977752430013249,0.061334374367487454,17.048000000000002,11.568548165896475,16.642,11.42164203022782,0.192,0.14733182502998687,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,equal_alpha,0.044658138309245074,0.006602878637620763,0.24593724118773638,0.057215530632968456,48.25,11.160988606152534,45.61,10.807479920047143,0.932,0.08804039476916893,2359.79,4.729615911114361,864.0,0.0,2217.6639999999998,8.207101531939072
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_reference,0.12143182858624746,0.019809658936464518,0.8093783111428954,0.018720655076936425,171.042,5.732166160265131,149.96999999999997,3.34786499130416,1.0,0.0,2359.79,4.729615911114361,864.0,0.0,2217.6639999999998,8.207101531939072
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,pooled_stratum,0.08010282527689992,0.01197810347413523,0.3144080922711715,0.0453173832220317,63.772000000000006,9.456140626891898,58.298,8.717213877023884,1.0,0.0,2359.79,4.729615911114361,864.0,0.0,2217.6639999999998,8.207101531939072
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,size_alpha,0.08010282527689992,0.01197810347413523,0.3144080922711715,0.0453173832220317,63.772000000000006,9.456140626891898,58.298,8.717213877023884,1.0,0.0,2359.79,4.729615911114361,864.0,0.0,2217.6639999999998,8.207101531939072
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,uniform_counterfactual,0.08963292143973321,0.017728397671748698,0.7869350442770007,0.018501809532650317,160.51600000000002,5.24856636510284,145.816,3.525687324637727,1.0,0.0,2361.91,2.6086735667341983,864.0,0.0,2136.7580000000003,4.377624419197679
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_bh,0.08060718864369647,0.01492031587782798,0.436114825547229,0.08538549323376846,89.864,17.81869380422956,80.836,16.002701994073096,0.986,0.018973665961010296,2359.79,4.729615911114361,864.0,0.0,2217.6639999999998,8.207101531939072
acquisition,amazon,hgb_graph_features,0.0,exposure_80,severe,weighted_by,0.001207172640402522,0.0018776552375431934,0.006542704847578519,0.012116154101023577,1.292,2.3751715727500615,1.214,2.2538076423885176,0.02,0.03651483716701107,2359.79,4.729615911114361,864.0,0.0,2217.6639999999998,8.207101531939072
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,equal_alpha,0.047527542243206405,0.007266150595415445,0.46595661027252044,0.06740373127481586,91.244,12.76277503784607,86.30199999999999,12.17920431628346,0.954,0.06931409989637348,1441.66,66.63894423600127,864.0,0.0,1305.898,60.857829551979385
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_reference,0.08212195572743905,0.011651123212566847,0.7781765680961176,0.02235905403485711,157.426,4.804933113189224,144.19400000000002,4.258524000949944,1.0,0.0,1441.66,66.63894423600127,864.0,0.0,1305.898,60.857829551979385
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,pooled_stratum,0.08088085586968123,0.01243012213681634,0.7391507049564433,0.03525822864323148,149.858,7.763163444541573,136.952,6.365435832158968,0.994,0.009660917830792988,1441.66,66.63894423600127,864.0,0.0,1305.898,60.857829551979385
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,size_alpha,0.04403550014752643,0.010223472950635384,0.4691141414497668,0.07126097304054892,91.728,13.513296168342249,86.89,12.985377246049579,0.9359999999999999,0.10319345371140982,1441.66,66.63894423600127,864.0,0.0,1305.898,60.857829551979385
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,uniform_counterfactual,0.09045461680468726,0.018456966121453682,0.7831680976646516,0.01827440829882678,160.06,5.151491693351236,145.11399999999998,3.295856658155977,1.0,0.0,1443.01,64.047101591112,864.0,0.0,1305.794,57.43626810068124
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,weighted_bh,0.08698816755484487,0.014818012548593891,0.7667966455191277,0.023944369784403636,156.39000000000001,5.733777114607791,142.07999999999998,4.3546756480821935,0.998,0.006324555320336757,1441.66,66.63894423600127,864.0,0.0,1305.898,60.857829551979385
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,moderate,weighted_by,0.00013448180050013893,0.00032673979055916977,0.001244091771606003,0.002625038366541447,0.24,0.5060522590492892,0.23200000000000004,0.489462290001317,0.004,0.008432740427115679,1441.66,66.63894423600127,864.0,0.0,1305.898,60.857829551979385
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,neutral,equal_alpha,0.04530719370137361,0.008342515405731782,0.6393014658416891,0.038091256417252625,124.32000000000001,7.338701065810853,118.444,6.772118001203328,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,neutral,pooled_reference,0.09043904634842223,0.01867408294350768,0.7890484983951331,0.019539175220965835,161.05,5.447456083143565,146.208,3.7306561829731173,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,neutral,pooled_stratum,0.0880002796125525,0.015041605410897075,0.7831683728309421,0.02045327420400495,159.428,5.288698222520259,145.116,3.7931376633775615,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,neutral,size_alpha,0.05112649118301173,0.014187555599831399,0.6168912672596102,0.05408699026235468,120.66600000000001,10.332782996097638,114.29400000000001,9.87352937009974,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,neutral,uniform_counterfactual,0.09043904634842223,0.01867408294350768,0.7890484983951331,0.019539175220965835,161.05,5.447456083143565,146.208,3.7306561829731173,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,neutral,weighted_bh,0.09043904634842223,0.01867408294350768,0.7890484983951331,0.019539175220965835,161.05,5.447456083143565,146.208,3.7306561829731173,1.0,0.0,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,neutral,weighted_by,0.004151332668130672,0.0024588406265743288,0.08977752430013249,0.061334374367487454,17.048000000000002,11.568548165896475,16.642,11.42164203022782,0.192,0.14733182502998687,2915.29,3.4232181090638596,864.0,0.0,2637.546,5.571882187475945
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,severe,equal_alpha,0.03775490047979184,0.008528756274284415,0.2087025916189636,0.06263863388062642,40.678,12.025297224323952,38.714,11.797694878426228,0.8879999999999999,0.14972567507871778,1165.52,79.09703126891392,864.0,0.0,1056.404,72.28262419143347
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,severe,pooled_reference,0.079087083705047,0.011258850617850319,0.7747058212576062,0.02607990125153091,156.212,5.883077048242317,143.55,4.896313806210633,1.0,0.0,1165.52,79.09703126891392,864.0,0.0,1056.404,72.28262419143347
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,severe,pooled_stratum,0.030405124528158838,0.010024698479872722,0.17070197185783023,0.0822191429185575,34.288,16.183778435348295,31.676,15.392358277188501,0.72,0.26898988002442686,1165.52,79.09703126891392,864.0,0.0,1056.404,72.28262419143347
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,severe,size_alpha,0.024520150255560088,0.007836748267382085,0.1534974434674709,0.07689234220451303,29.633999999999997,14.641457274161992,28.488,14.425872436548008,0.7140000000000001,0.27179240443969566,1165.52,79.09703126891392,864.0,0.0,1056.404,72.28262419143347
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,severe,uniform_counterfactual,0.09000541249695196,0.017177420885277014,0.7805552420792599,0.018220937605520893,159.51399999999998,5.123003025570052,144.632,3.388007608544515,1.0,0.0,1167.576,77.96884209591532,864.0,0.0,1056.328,70.05048922027598
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,severe,weighted_bh,0.06902889967186865,0.015110968903571447,0.36657105779715893,0.07481608732270296,74.696,15.040454484858863,67.95599999999999,14.085541207604027,0.9800000000000001,0.02981423969999719,1165.52,79.09703126891392,864.0,0.0,1056.404,72.28262419143347
acquisition,amazon,hgb_graph_features,0.0,zero_exposure,severe,weighted_by,0.0003836089536387247,0.000636749132498342,0.0037364270098130974,0.0067471260315787075,0.722,1.2890461589873343,0.698,1.2585158807985786,0.012,0.021499353995462798,1165.52,79.09703126891392,864.0,0.0,1056.404,72.28262419143347
acquisition,tfinance,hgb_attributes,0.0,exposure_80,moderate,equal_alpha,0.03283035991692392,0.0056490640920088915,0.6093087693492347,0.01710260730691831,255.794,7.568496401385007,247.00799999999998,6.804699030000438,1.0,0.0,11152.704000000002,15.051200911851012,3936.0,0.0,10971.244,14.3623142672449
acquisition,tfinance,hgb_attributes,0.0,exposure_80,moderate,pooled_reference,0.10853833080141313,0.01004311775150316,0.6595571218091042,0.0065755097939591755,300.374,5.990481709437991,267.386,3.1127272786273963,1.0,0.0,11152.704000000002,15.051200911851012,3936.0,0.0,10971.244,14.3623142672449
acquisition,tfinance,hgb_attributes,0.0,exposure_80,moderate,pooled_stratum,0.0899754688081112,0.012425008130595544,0.5594949546678342,0.044639047590803775,250.72199999999998,20.41039049111996,226.796,17.821270187927443,0.942,0.06425643072011464,11152.704000000002,15.051200911851012,3936.0,0.0,10971.244,14.3623142672449
acquisition,tfinance,hgb_attributes,0.0,exposure_80,moderate,size_alpha,0.020660163394285908,0.009704078850527235,0.4699090773971163,0.08353687982378372,194.08800000000002,34.346462473513114,190.472,33.71267509739063,0.8640000000000001,0.1069994807879407,11152.704000000002,15.051200911851012,3936.0,0.0,10971.244,14.3623142672449
acquisition,tfinance,hgb_attributes,0.0,exposure_80,moderate,uniform_counterfactual,0.0942559026609783,0.010902713431832436,0.6512541772972218,0.008980064568174986,291.846,7.0456672265064135,264.02,3.9722369852095487,1.0,0.0,11154.498,13.226933633058406,3936.0,0.0,10644.179999999998,11.33970409176946
acquisition,tfinance,hgb_attributes,0.0,exposure_80,moderate,weighted_bh,0.09369172323945525,0.010796292192427859,0.6464802908536,0.010500100948918524,289.672,7.674339349054398,262.084,4.498669432917536,1.0,0.0,11152.704000000002,15.051200911851012,3936.0,0.0,10971.244,14.3623142672449
acquisition,tfinance,hgb_attributes,0.0,exposure_80,moderate,weighted_by,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11152.704000000002,15.051200911851012,3936.0,0.0,10971.244,14.3623142672449
acquisition,tfinance,hgb_attributes,0.0,exposure_80,neutral,equal_alpha,0.036826370203900956,0.004994576544176378,0.6233590758536376,0.012611590044209307,262.492,5.551153633855477,252.704,4.9350879762506,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_attributes,0.0,exposure_80,neutral,pooled_reference,0.09490502053690322,0.011044819784224079,0.6518603546702478,0.008788971156758559,292.3,7.097598968039223,264.26599999999996,3.9212588681584237,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_attributes,0.0,exposure_80,neutral,pooled_stratum,0.09607196919216104,0.010956184433528842,0.6238721759128929,0.019352911895173082,280.096,10.493133416138798,252.91199999999998,7.731719371811445,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_attributes,0.0,exposure_80,neutral,size_alpha,0.016123415248976307,0.0045926008426734255,0.5823259474721912,0.02478520021567634,240.046,10.72412876544187,236.07199999999997,10.038752467867262,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_attributes,0.0,exposure_80,neutral,uniform_counterfactual,0.09490502053690322,0.011044819784224079,0.6518603546702478,0.008788971156758559,292.3,7.097598968039223,264.26599999999996,3.9212588681584237,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_attributes,0.0,exposure_80,neutral,weighted_bh,0.09490502053690322,0.011044819784224079,0.6518603546702478,0.008788971156758559,292.3,7.097598968039223,264.26599999999996,3.9212588681584237,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_attributes,0.0,exposure_80,neutral,weighted_by,0.010075523157494411,0.0033383528129554423,0.4158785213699015,0.08520396045652824,170.856,35.376859731248686,168.656,34.86927307020387,0.866,0.17864925288272424,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_attributes,0.0,exposure_80,severe,equal_alpha,0.018597791263845694,0.015207594338713952,0.04086679150855717,0.0248604045493961,19.04,11.506052513544532,16.592,10.113156227849391,0.122,0.11213087591441233,10753.556,14.152473831650724,3936.0,0.0,10652.528,14.086678340427294
acquisition,tfinance,hgb_attributes,0.0,exposure_80,severe,pooled_reference,0.1122838994587119,0.0110656092880365,0.6617754443119552,0.0063374398203868195,302.69,6.43850396702007,268.28599999999994,3.0994343569969915,1.0,0.0,10753.556,14.152473831650724,3936.0,0.0,10652.528,14.086678340427294
acquisition,tfinance,hgb_attributes,0.0,exposure_80,severe,pooled_stratum,0.04270577290786269,0.030221180960056514,0.007002714585253175,0.008340815924710561,3.436,3.6406812549301812,2.8440000000000003,3.3913982694785676,0.27,0.2750757471437034,10753.556,14.152473831650724,3936.0,0.0,10652.528,14.086678340427294
acquisition,tfinance,hgb_attributes,0.0,exposure_80,severe,size_alpha,0.04270577290786269,0.030221180960056514,0.007002714585253175,0.008340815924710561,3.436,3.6406812549301812,2.8440000000000003,3.3913982694785676,0.27,0.2750757471437034,10753.556,14.152473831650724,3936.0,0.0,10652.528,14.086678340427294
acquisition,tfinance,hgb_attributes,0.0,exposure_80,severe,uniform_counterfactual,0.09452983689797345,0.010676277756162617,0.651441833963915,0.008622689138526934,292.02200000000005,6.838865727914561,264.096,3.8344149198773083,1.0,0.0,10756.838,12.178313877088636,3936.0,0.0,10264.59,10.195751838660955
acquisition,tfinance,hgb_attributes,0.0,exposure_80,severe,weighted_bh,0.09269095366364377,0.013478136853261788,0.6185576594857598,0.018168265745403728,277.71,11.175446299812817,250.76800000000003,7.646374304204565,0.986,0.016465452046971304,10753.556,14.152473831650724,3936.0,0.0,10652.528,14.086678340427294
acquisition,tfinance,hgb_attributes,0.0,exposure_80,severe,weighted_by,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10753.556,14.152473831650724,3936.0,0.0,10652.528,14.086678340427294
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,moderate,equal_alpha,0.035919283690098995,0.005668078993671337,0.6153850889728807,0.015640303225897947,259.164,6.592101671276355,249.468,6.05195432163124,1.0,0.0,8785.806,248.15458140262294,3936.0,0.0,8617.15,245.256071393871
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,moderate,pooled_reference,0.08419730182119955,0.01020593215868125,0.644632708787444,0.009447543000646192,285.666,6.9475690392795295,261.338,4.305422420880709,1.0,0.0,8785.806,248.15458140262294,3936.0,0.0,8617.15,245.256071393871
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,moderate,pooled_stratum,0.08827183045199202,0.009863161292637455,0.6462885136105748,0.014239288317134455,287.90999999999997,8.438005293511809,261.998,5.537094705509179,1.0,0.0,8785.806,248.15458140262294,3936.0,0.0,8617.15,245.256071393871
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,moderate,size_alpha,0.03144065907254739,0.005257383759830342,0.6063234385231908,0.019095533302521367,254.20999999999998,8.29910436934813,245.794,7.484680947701711,1.0,0.0,8785.806,248.15458140262294,3936.0,0.0,8617.15,245.256071393871
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,moderate,uniform_counterfactual,0.09464293392690502,0.010480677051394445,0.6512540463227572,0.008268287820125661,292.034,6.645413121511392,264.02,3.7132076579570823,1.0,0.0,8790.116,249.68852717825166,3936.0,0.0,8388.102,237.35552582571103
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,moderate,weighted_bh,0.09338719860795268,0.01039011692109168,0.646160475647425,0.010619685731062527,289.446,7.639057824394609,261.954,4.523578229676154,1.0,0.0,8785.806,248.15458140262294,3936.0,0.0,8617.15,245.256071393871
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,moderate,weighted_by,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8785.806,248.15458140262294,3936.0,0.0,8617.15,245.256071393871
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,neutral,equal_alpha,0.042229255908034155,0.0051465408259434705,0.6289838182335041,0.012054223940931247,266.364,4.972214351328336,254.98000000000002,4.437336538460376,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,neutral,pooled_reference,0.09490502053690322,0.011044819784224079,0.6518603546702478,0.008788971156758559,292.3,7.097598968039223,264.26599999999996,3.9212588681584237,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,neutral,pooled_stratum,0.09273831033505828,0.010299719881155777,0.6597497727225083,0.009910706150271455,295.07,6.658543384254552,267.456,3.7260381103794336,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,neutral,size_alpha,0.035137622537944155,0.004520513594604165,0.6216608823336857,0.012838184625008619,261.332,5.784901420460377,252.016,5.0516074449404496,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,neutral,uniform_counterfactual,0.09490502053690322,0.011044819784224079,0.6518603546702478,0.008788971156758559,292.3,7.097598968039223,264.26599999999996,3.9212588681584237,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
acquisition,tfinance,hgb_attributes,0.0,zero_exposure,neutral,weighted_bh,0.09490502053690322,0.011044819784224079,0.6518603546702478,0.008788971156758559,292.3,7.097598968039223,264.26599999999996,3.9212588681584237,1.0,0.0,13277.785999999998,15.638442803979675,3936.0,0.0,12670.011999999999,13.681192930443293
