dataset,model,label_fraction,removed,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,nonempty_mean,nonempty_std,n_calib_mean,n_calib_std,pool_size_mean,pool_size_std
amazon,hgb_graph_features,0.25,0.9,exposure,0.07426807769441388,0.02552210266235195,0.46030642762721585,0.10625044069785741,99.1148,23.30180743013535,0.5708,0.1286518126140821,133.1,1.79691092959247,1326.82,18.2482754131879
amazon,hgb_graph_features,0.25,0.9,random,0.061463445539862716,0.012310289737157615,0.4244655216739613,0.06772821732585867,89.5604,14.033367784597454,0.5292,0.08147637694448615,133.1,1.79691092959247,1326.82,18.2482754131879
amazon,hgb_graph_features,0.25,0.97,exposure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.339999999999996,0.5337498373666164,1326.82,18.2482754131879
amazon,hgb_graph_features,0.25,0.97,random,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.339999999999996,0.5337498373666164,1326.82,18.2482754131879
amazon,hgb_graph_features,0.5,0.0,exposure,0.0906844406170231,0.021805036922767192,0.7905305694087756,0.01803740533569888,161.38,5.401604699839981,1.0,0.0,2643.98,15.041114024935366,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.0,random,0.0906844406170231,0.021805036922767192,0.7905305694087756,0.01803740533569888,161.38,5.401604699839981,1.0,0.0,2643.98,15.041114024935366,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.05,exposure,0.10310746757181836,0.022879474341874907,0.7981978601351383,0.021312662672901064,165.2,6.300617253712358,1.0,0.0,2512.2200000000003,14.30973250778806,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.05,random,0.09154183949946301,0.02195680279190101,0.7894577227660565,0.01704112168335301,161.3452,5.143321209750241,1.0,0.0,2512.2200000000003,14.30973250778806,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.1,exposure,0.11831447372438082,0.020819142405727464,0.8066150897396336,0.01955096110300282,169.85039999999998,6.579008827745681,1.0,0.0,2380.02,13.571358729978966,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.1,random,0.09117512295226501,0.021451493089275884,0.7887560501837886,0.01702303750563065,161.14079999999998,5.143026277289358,1.0,0.0,2380.02,13.571358729978966,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.2,exposure,0.1447513728672712,0.021571012733432343,0.82047587697552,0.019681184682031328,178.154,6.995795880384161,1.0,0.0,2115.54,12.080489320479556,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.2,random,0.09107943959187523,0.02106036318324506,0.787851187089276,0.016418556943253382,160.9644,4.95918038030927,1.0,0.0,2115.54,12.080489320479556,2643.98,15.041114024935366
amazon,hgb_graph_features,0.5,0.4,exposure,0.16696556919713298,0.03781270203796036,0.8302075026183644,0.02563982651287931,185.50639999999999,12.215173107428496,1.0,0.0,1586.8,9.03769882215598,2643.98,15.041114024935366
