dataset,model,label_fraction,removed,method,seed,fdp,power,discoveries,nonempty,n_calib,pool_size
weibo_gadbench,hgb_attributes,0.25,0.6,exposure,5,0.17229861633144333,0.78634,191.928,1.0,498.0,1243.8
weibo_gadbench,hgb_attributes,0.25,0.6,exposure,6,0.13530596945436457,0.665658031088083,150.524,1.0,510.2,1274.0
weibo_gadbench,hgb_attributes,0.25,0.6,exposure,7,0.13788736738790425,0.7192448979591836,165.608,1.0,506.8,1265.8
weibo_gadbench,hgb_attributes,0.25,0.6,exposure,8,0.16612978547957263,0.8048865979381443,188.78400000000002,1.0,514.4,1284.6
weibo_gadbench,hgb_attributes,0.25,0.6,exposure,9,0.14731597504825106,0.7493469387755102,174.01600000000002,1.0,494.4,1234.8
weibo_gadbench,hgb_attributes,0.25,0.6,random,0,0.07955830443572798,0.5990505050505049,129.544,1.0,506.4,1265.2
weibo_gadbench,hgb_attributes,0.25,0.6,random,1,0.07620895928520806,0.626974358974359,133.44,1.0,510.8,1276.0
weibo_gadbench,hgb_attributes,0.25,0.6,random,2,0.08246684753844125,0.563897435897436,121.256,1.0,515.2,1287.0
weibo_gadbench,hgb_attributes,0.25,0.6,random,3,0.09259413159716964,0.6374747474747475,140.256,1.0,517.2,1292.0
weibo_gadbench,hgb_attributes,0.25,0.6,random,4,0.08964022509646588,0.6658871794871795,143.26799999999997,1.0,502.6,1255.8
weibo_gadbench,hgb_attributes,0.25,0.6,random,5,0.08824379688983205,0.6859400000000001,151.6,1.0,498.0,1243.8
weibo_gadbench,hgb_attributes,0.25,0.6,random,6,0.09641424593110495,0.6339689119170984,136.084,1.0,510.2,1274.0
weibo_gadbench,hgb_attributes,0.25,0.6,random,7,0.07330041600274535,0.5593061224489796,120.16,0.96,506.8,1265.8
weibo_gadbench,hgb_attributes,0.25,0.6,random,8,0.10951707893031612,0.723979381443299,159.18,1.0,514.4,1284.6
weibo_gadbench,hgb_attributes,0.25,0.6,random,9,0.09004409593377773,0.6878979591836735,148.98,1.0,494.4,1234.8
weibo_gadbench,hgb_attributes,0.25,0.8,exposure,0,0.11702113897546869,0.6656969696969697,151.78799999999998,1.0,253.4,1265.2
weibo_gadbench,hgb_attributes,0.25,0.8,exposure,1,0.10709260086867642,0.6479794871794871,146.26399999999998,1.0,255.6,1276.0
weibo_gadbench,hgb_attributes,0.25,0.8,exposure,2,0.18482448672369972,0.7539282051282051,185.5,1.0,257.6,1287.0
weibo_gadbench,hgb_attributes,0.25,0.8,exposure,3,0.15985724583285923,0.7353939393939394,176.476,1.0,259.0,1292.0
weibo_gadbench,hgb_attributes,0.25,0.8,exposure,4,0.14310256059420795,0.7345230769230768,170.436,1.0,251.4,1255.8
weibo_gadbench,hgb_attributes,0.25,0.8,exposure,5,0.1495948292694778,0.7493400000000001,179.948,1.0,249.4,1243.8
weibo_gadbench,hgb_attributes,0.25,0.8,exposure,6,0.11821315553489149,0.639523316062176,143.868,1.0,255.2,1274.0
weibo_gadbench,hgb_attributes,0.25,0.8,exposure,7,0.12516756385695493,0.6703877551020408,153.95999999999998,0.9719999999999999,253.6,1265.8
weibo_gadbench,hgb_attributes,0.25,0.8,exposure,8,0.1568083226245463,0.7820206185567009,182.956,1.0,257.4,1284.6
weibo_gadbench,hgb_attributes,0.25,0.8,exposure,9,0.13721090941647554,0.7214285714285713,168.084,1.0,247.2,1234.8
weibo_gadbench,hgb_attributes,0.25,0.8,random,0,0.06950285050220735,0.5318383838383838,115.256,0.9279999999999999,253.4,1265.2
weibo_gadbench,hgb_attributes,0.25,0.8,random,1,0.07205035526099839,0.5856615384615385,125.492,0.96,255.6,1276.0
weibo_gadbench,hgb_attributes,0.25,0.8,random,2,0.07422233796969964,0.4737230769230769,103.12,0.8320000000000001,257.6,1287.0
weibo_gadbench,hgb_attributes,0.25,0.8,random,3,0.0724637571402503,0.504020202020202,111.224,0.8039999999999999,259.0,1292.0
weibo_gadbench,hgb_attributes,0.25,0.8,random,4,0.08185316433390065,0.6150358974358975,132.712,1.0,251.4,1255.8
weibo_gadbench,hgb_attributes,0.25,0.8,random,5,0.07311196300321954,0.6450400000000001,141.224,1.0,249.4,1243.8
weibo_gadbench,hgb_attributes,0.25,0.8,random,6,0.08201542949197042,0.6051191709844559,128.764,1.0,255.2,1274.0
weibo_gadbench,hgb_attributes,0.25,0.8,random,7,0.06461332418605822,0.4311632653061225,94.61200000000001,0.692,253.6,1265.8
weibo_gadbench,hgb_attributes,0.25,0.8,random,8,0.0917586378157044,0.6453608247422681,140.612,0.96,257.4,1284.6
weibo_gadbench,hgb_attributes,0.25,0.8,random,9,0.08753964425355831,0.6630204081632654,144.664,1.0,247.2,1234.8
weibo_gadbench,hgb_attributes,0.25,0.9,exposure,0,0.09707430777050338,0.4388080808080808,105.02799999999999,0.592,127.0,1265.2
weibo_gadbench,hgb_attributes,0.25,0.9,exposure,1,0.08595941883062849,0.3490051282051282,86.12,0.44400000000000006,128.0,1276.0
