dataset,model,label_fraction,removed,method,fdp_mean,fdp_std,power_mean,power_std,discoveries_mean,discoveries_std,nonempty_mean,nonempty_std,n_calib_mean,n_calib_std,pool_size_mean,pool_size_std
tfinance,hgb_attributes,1.0,0.2,exposure,0.14012354819991962,0.011192279535263312,0.6762249370297697,0.0052232056143784265,319.18,6.000333324074587,1.0,0.0,20280.2,4.709328803319572,25349.6,5.641118880348489
tfinance,hgb_attributes,1.0,0.2,random,0.09511637192790591,0.011859664342182394,0.6520112251309286,0.009238541612124035,292.3912,7.5987455806863515,1.0,0.0,20280.2,4.709328803319572,25349.6,5.641118880348489
tfinance,hgb_attributes,1.0,0.4,exposure,0.13314620567456534,0.017536677063873327,0.6725686925480066,0.004910408637991948,315.06,8.654889433788913,1.0,0.0,15210.2,3.4896672875467525,25349.6,5.641118880348489
tfinance,hgb_attributes,1.0,0.4,random,0.09520957704862268,0.011673483390431658,0.6517996165400369,0.009221432266301167,292.3612,7.523757465522129,1.0,0.0,15210.2,3.4896672875467525,25349.6,5.641118880348489
tfinance,hgb_attributes,1.0,0.6,exposure,0.08845038787051526,0.016479378914665017,0.6471600576365557,0.01024436965719495,288.08000000000004,9.06774503391004,1.0,0.0,10140.3,2.263232692902452,25349.6,5.641118880348489
tfinance,hgb_attributes,1.0,0.6,random,0.09474931856345489,0.011309284409605009,0.6514041163171395,0.009174435627297656,292.102,7.295143285471211,1.0,0.0,10140.3,2.263232692902452,25349.6,5.641118880348489
tfinance,hgb_attributes,1.0,0.8,exposure,0.07078818852602069,0.013154010330850159,0.6306661586178934,0.014384698423805017,275.4924,9.662491686930458,1.0,0.0,5070.3,1.0593499054714166,25349.6,5.641118880348489
tfinance,hgb_attributes,1.0,0.8,random,0.0940519918621375,0.011145909106426934,0.6498898221366172,0.009855251562482372,291.3776,7.515603490221004,1.0,0.0,5070.3,1.0593499054714166,25349.6,5.641118880348489
tfinance,hgb_attributes,1.0,0.9,exposure,0.06964311649931015,0.01249494744892788,0.6263004308923088,0.015267910375971862,273.5448,9.953327849964992,1.0,0.0,2535.5,0.5270462766946952,25349.6,5.641118880348489
tfinance,hgb_attributes,1.0,0.9,random,0.09276786869218288,0.011331249979185247,0.6467666768244976,0.010065087480169328,289.9556,7.509819693056675,1.0,0.0,2535.5,0.5270462766946952,25349.6,5.641118880348489
tfinance,hgb_attributes,1.0,0.97,exposure,0.06316267589286098,0.008961547699834383,0.5914885280674025,0.0334633102900034,258.2644,16.176704946723024,0.976,0.039777157040470155,761.0,0.0,25349.6,5.641118880348489
tfinance,hgb_attributes,1.0,0.97,random,0.08268877242812055,0.010577812456164794,0.6214806811872717,0.015580595732975478,277.24159999999995,9.436262009456462,0.9879999999999999,0.010327955589886488,761.0,0.0,25349.6,5.641118880348489
tfinance,hgb_graph_features,0.25,0.0,exposure,0.0922075381315802,0.010128654327582847,0.7869877097392484,0.00908659306076475,351.82,5.548533339741435,1.0,0.0,6343.219999999999,22.25238064667322,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.0,random,0.0922075381315802,0.010128654327582847,0.7869877097392484,0.00908659306076475,351.82,5.548533339741435,1.0,0.0,6343.219999999999,22.25238064667322,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.05,exposure,0.17655473404504468,0.018940417883043428,0.8252855730273234,0.013968121347439466,407.37600000000003,15.58194054381902,1.0,0.0,6026.5,21.173620904848015,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.05,random,0.09244482100312204,0.009742632855601712,0.786769111218736,0.009140302197399204,351.82280000000003,5.39098310556103,1.0,0.0,6026.5,21.173620904848015,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.1,exposure,0.18658395658530283,0.020695748698778892,0.8285755570867487,0.013953550871787573,413.98,16.525387875763897,1.0,0.0,5709.32,20.05951145965435,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.1,random,0.09229700179994081,0.009253722271448802,0.7865976596134281,0.009152925478071712,351.7036,5.181996337749037,1.0,0.0,5709.32,20.05951145965435,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.2,exposure,0.17898223600444993,0.027943990870673226,0.8263623021559366,0.016456745159816526,409.508,21.104969820189545,1.0,0.0,5075.0,17.83031127041804,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.2,random,0.09210820634701614,0.00876218786284,0.7861521688268274,0.00892611215525353,351.4744,4.743627941190634,1.0,0.0,5075.0,17.83031127041804,6343.219999999999,22.25238064667322
tfinance,hgb_graph_features,0.25,0.4,exposure,0.14787976981108114,0.026053763587309903,0.8143826780831549,0.01730328607075024,389.02,18.853694008808397,1.0,0.0,3806.38,13.42318061331887,6343.219999999999,22.25238064667322
