dataset,model,label_fraction,removed,method,seed,fdp,power,discoveries,nonempty,n_calib,pool_size
tfinance,hgb_attributes,0.5,0.1,exposure,0,0.10097291439705045,0.655940594059406,295.6,1.0,11357.0,12618.4
tfinance,hgb_attributes,0.5,0.1,exposure,1,0.11750729732549356,0.6683168316831682,306.2,1.0,11454.8,12727.0
tfinance,hgb_attributes,0.5,0.1,exposure,2,0.132746143171512,0.6715686274509804,316.2,1.0,11419.6,12687.8
tfinance,hgb_attributes,0.5,0.1,exposure,3,0.1177811948466321,0.6721393034825871,306.4,1.0,11430.0,12699.4
tfinance,hgb_attributes,0.5,0.1,exposure,4,0.12222972563349,0.6615763546798028,307.2,1.0,11410.2,12677.6
tfinance,hgb_attributes,0.5,0.1,exposure,5,0.13506088532922972,0.674074074074074,315.8,1.0,11386.2,12651.0
tfinance,hgb_attributes,0.5,0.1,exposure,6,0.12486580643843034,0.6560196560196561,305.2,1.0,11384.2,12648.6
tfinance,hgb_attributes,0.5,0.1,exposure,7,0.12087818135669712,0.6719211822660098,310.4,1.0,11427.6,12696.8
tfinance,hgb_attributes,0.5,0.1,exposure,8,0.1428476487704628,0.6747128712871288,318.76,1.0,11403.6,12670.2
tfinance,hgb_attributes,0.5,0.1,exposure,9,0.11971715990280347,0.6710784313725491,311.2,1.0,11431.0,12700.6
tfinance,hgb_attributes,0.5,0.1,random,0,0.07775422513922291,0.6381881188118812,280.144,1.0,11357.0,12618.4
tfinance,hgb_attributes,0.5,0.1,random,1,0.07872424737557099,0.6532079207920792,286.82399999999996,1.0,11454.8,12727.0
tfinance,hgb_attributes,0.5,0.1,random,2,0.09498187277965284,0.650578431372549,293.564,1.0,11419.6,12687.8
tfinance,hgb_attributes,0.5,0.1,random,3,0.09160220172580527,0.6524179104477612,289.028,1.0,11430.0,12699.4
tfinance,hgb_attributes,0.5,0.1,random,4,0.09626527802568159,0.6377931034482758,287.076,1.0,11410.2,12677.6
tfinance,hgb_attributes,0.5,0.1,random,5,0.11680550646648084,0.6701333333333334,307.43600000000004,1.0,11386.2,12651.0
tfinance,hgb_attributes,0.5,0.1,random,6,0.08135204814875319,0.6385061425061426,282.964,1.0,11384.2,12648.6
tfinance,hgb_attributes,0.5,0.1,random,7,0.09568556944497865,0.6511428571428572,292.404,1.0,11427.6,12696.8
tfinance,hgb_attributes,0.5,0.1,random,8,0.10616801405321637,0.6544752475247526,296.312,1.0,11403.6,12670.2
tfinance,hgb_attributes,0.5,0.1,random,9,0.09016682730701857,0.6574803921568628,294.87600000000003,1.0,11431.0,12700.6
tfinance,hgb_attributes,0.5,0.2,exposure,0,0.10689435505435066,0.6594059405940593,299.0,1.0,10095.2,12618.4
tfinance,hgb_attributes,0.5,0.2,exposure,1,0.12905208346469424,0.6722772277227723,312.2,1.0,10182.0,12727.0
tfinance,hgb_attributes,0.5,0.2,exposure,2,0.13478117581105242,0.6725490196078432,317.4,1.0,10150.6,12687.8
tfinance,hgb_attributes,0.5,0.2,exposure,3,0.11234076877042987,0.6675721393034826,302.56399999999996,1.0,10160.0,12699.4
tfinance,hgb_attributes,0.5,0.2,exposure,4,0.11458010588010484,0.6551724137931034,301.6,1.0,10142.6,12677.6
tfinance,hgb_attributes,0.5,0.2,exposure,5,0.13637418281937402,0.677037037037037,317.8,1.0,10121.0,12651.0
tfinance,hgb_attributes,0.5,0.2,exposure,6,0.12715980947379804,0.6555282555282556,305.8,1.0,10119.2,12648.6
tfinance,hgb_attributes,0.5,0.2,exposure,7,0.12262880688414542,0.6709359605911329,310.6,1.0,10157.8,12696.8
tfinance,hgb_attributes,0.5,0.2,exposure,8,0.1589874381122089,0.6797029702970298,327.2,1.0,10136.4,12670.2
tfinance,hgb_attributes,0.5,0.2,exposure,9,0.12237698096227315,0.6720588235294118,312.8,1.0,10161.0,12700.6
tfinance,hgb_attributes,0.5,0.2,random,0,0.07679708849965454,0.6375940594059406,279.592,1.0,10095.2,12618.4
tfinance,hgb_attributes,0.5,0.2,random,1,0.07808168383176244,0.6525247524752475,286.312,1.0,10182.0,12727.0
tfinance,hgb_attributes,0.5,0.2,random,2,0.09603966814128781,0.650735294117647,293.98,1.0,10150.6,12687.8
tfinance,hgb_attributes,0.5,0.2,random,3,0.09107497596908945,0.6522189054726368,288.756,1.0,10160.0,12699.4
tfinance,hgb_attributes,0.5,0.2,random,4,0.09615088492067256,0.6376453201970443,287.052,1.0,10142.6,12677.6
tfinance,hgb_attributes,0.5,0.2,random,5,0.11728883620342065,0.6701037037037036,307.616,1.0,10121.0,12651.0
tfinance,hgb_attributes,0.5,0.2,random,6,0.08178772301166201,0.6385454545454545,283.136,1.0,10119.2,12648.6
tfinance,hgb_attributes,0.5,0.2,random,7,0.09569425148472462,0.6509458128078818,292.36800000000005,1.0,10157.8,12696.8
tfinance,hgb_attributes,0.5,0.2,random,8,0.10536807325977193,0.6541782178217821,295.94,1.0,10136.4,12670.2
tfinance,hgb_attributes,0.5,0.2,random,9,0.0895177723641791,0.6566862745098039,294.348,1.0,10161.0,12700.6
tfinance,hgb_attributes,0.5,0.4,exposure,0,0.08333330077653534,0.6405940594059405,283.0,1.0,7571.4,12618.4
tfinance,hgb_attributes,0.5,0.4,exposure,1,0.10367841966322373,0.6643564356435644,300.2,1.0,7636.6,12727.0
tfinance,hgb_attributes,0.5,0.4,exposure,2,0.10969257016860723,0.657843137254902,301.6,1.0,7613.2,12687.8
tfinance,hgb_attributes,0.5,0.4,exposure,3,0.08809082352099794,0.6527363184079602,288.2,1.0,7620.2,12699.4
tfinance,hgb_attributes,0.5,0.4,exposure,4,0.10400746410788894,0.6433497536945814,292.6,1.0,7606.8,12677.6
tfinance,hgb_attributes,0.5,0.4,exposure,5,0.12138693596068953,0.671604938271605,310.0,1.0,7590.8,12651.0
tfinance,hgb_attributes,0.5,0.4,exposure,6,0.12136701838102963,0.654054054054054,303.2,1.0,7589.6,12648.6
tfinance,hgb_attributes,0.5,0.4,exposure,7,0.10251774601367784,0.6536945812807882,296.0,1.0,7618.6,12696.8
tfinance,hgb_attributes,0.5,0.4,exposure,8,0.1444989874818185,0.6757425742574258,319.8,1.0,7602.4,12670.2
tfinance,hgb_attributes,0.5,0.4,exposure,9,0.10552966009270286,0.6676470588235294,304.6,1.0,7620.6,12700.6
tfinance,hgb_attributes,0.5,0.4,random,0,0.07704328123295295,0.6369009900990099,279.44,1.0,7571.4,12618.4
tfinance,hgb_attributes,0.5,0.4,random,1,0.07871806467974873,0.651970297029703,286.308,1.0,7636.6,12727.0
tfinance,hgb_attributes,0.5,0.4,random,2,0.09564393461566209,0.6498137254901961,293.46799999999996,1.0,7613.2,12687.8
tfinance,hgb_attributes,0.5,0.4,random,3,0.09171247897254134,0.6527064676616915,289.188,1.0,7620.2,12699.4
tfinance,hgb_attributes,0.5,0.4,random,4,0.09482923052885801,0.6364729064039409,286.236,1.0,7606.8,12677.6
tfinance,hgb_attributes,0.5,0.4,random,5,0.11711341029206321,0.6701925925925926,307.64399999999995,1.0,7590.8,12651.0
tfinance,hgb_attributes,0.5,0.4,random,6,0.08302795129014479,0.6377886977886977,283.26800000000003,1.0,7589.6,12648.6
tfinance,hgb_attributes,0.5,0.4,random,7,0.09437956953506736,0.6500886699507389,291.62399999999997,1.0,7618.6,12696.8
tfinance,hgb_attributes,0.5,0.4,random,8,0.10575484842272523,0.654029702970297,296.04,1.0,7602.4,12670.2
tfinance,hgb_attributes,0.5,0.4,random,9,0.09009800467893656,0.6566372549019608,294.556,1.0,7620.6,12700.6
tfinance,hgb_attributes,0.5,0.6,exposure,0,0.05005408040957373,0.6138613861386139,261.6,1.0,5048.0,12618.4
tfinance,hgb_attributes,0.5,0.6,exposure,1,0.05484729197495771,0.6346534653465347,271.6,1.0,5091.2,12727.0
tfinance,hgb_attributes,0.5,0.6,exposure,2,0.07015621832452199,0.6313725490196078,277.0,1.0,5075.6,12687.8
tfinance,hgb_attributes,0.5,0.6,exposure,3,0.058036034704942605,0.6114427860696517,261.4,1.0,5080.2,12699.4
tfinance,hgb_attributes,0.5,0.6,exposure,4,0.07131463561142345,0.6064039408866996,265.8,1.0,5071.6,12677.6
tfinance,hgb_attributes,0.5,0.6,exposure,5,0.07371039920627791,0.649995061728395,284.48,1.0,5060.8,12651.0
tfinance,hgb_attributes,0.5,0.6,exposure,6,0.07324434139509947,0.6245700245700245,274.6,1.0,5059.8,12648.6
tfinance,hgb_attributes,0.5,0.6,exposure,7,0.060708372424442755,0.6152709359605912,266.2,1.0,5079.2,12696.8
tfinance,hgb_attributes,0.5,0.6,exposure,8,0.09650889139308536,0.6485148514851486,290.4,1.0,5068.4,12670.2
tfinance,hgb_attributes,0.5,0.6,exposure,9,0.07687925363597137,0.6495098039215687,287.0,1.0,5080.8,12700.6
tfinance,hgb_attributes,0.5,0.6,random,0,0.07594526556572756,0.6354653465346535,278.608,1.0,5048.0,12618.4
tfinance,hgb_attributes,0.5,0.6,random,1,0.07868010324595517,0.651,285.952,1.0,5091.2,12727.0
tfinance,hgb_attributes,0.5,0.6,random,2,0.09648793775532802,0.6495686274509803,293.784,1.0,5075.6,12687.8
tfinance,hgb_attributes,0.5,0.6,random,3,0.09183167761772867,0.6520298507462687,289.02,1.0,5080.2,12699.4
tfinance,hgb_attributes,0.5,0.6,random,4,0.09211197051141781,0.6337241379310345,284.23199999999997,1.0,5071.6,12677.6
tfinance,hgb_attributes,0.5,0.6,random,5,0.1155229793102072,0.6694024691358024,306.884,1.0,5060.8,12651.0
tfinance,hgb_attributes,0.5,0.6,random,6,0.08437713175139958,0.6365503685503686,283.252,1.0,5059.8,12648.6
tfinance,hgb_attributes,0.5,0.6,random,7,0.09419853622869792,0.6492610837438424,291.27200000000005,1.0,5079.2,12696.8
tfinance,hgb_attributes,0.5,0.6,random,8,0.10441148190625034,0.6533564356435644,295.432,1.0,5068.4,12670.2
tfinance,hgb_attributes,0.5,0.6,random,9,0.0909418706895803,0.6565294117647058,294.93600000000004,1.0,5080.8,12700.6
tfinance,hgb_attributes,0.5,0.8,exposure,0,0.05052788482977884,0.6054059405940594,258.304,1.0,2524.2,12618.4
tfinance,hgb_attributes,0.5,0.8,exposure,1,0.058622155130262955,0.6322871287128713,271.928,1.0,2545.8,12727.0
tfinance,hgb_attributes,0.5,0.8,exposure,2,0.06721248777908408,0.6272352941176471,274.64,1.0,2538.2,12687.8
tfinance,hgb_attributes,0.5,0.8,exposure,3,0.057677648597510345,0.6097114427860697,260.67600000000004,1.0,2540.4,12699.4
tfinance,hgb_attributes,0.5,0.8,exposure,4,0.06784425678597011,0.5981182266009852,261.344,1.0,2535.8,12677.6
tfinance,hgb_attributes,0.5,0.8,exposure,5,0.0744195306246361,0.6486814814814814,284.368,1.0,2530.6,12651.0
tfinance,hgb_attributes,0.5,0.8,exposure,6,0.06741929097280494,0.618958230958231,270.808,1.0,2530.2,12648.6
tfinance,hgb_attributes,0.5,0.8,exposure,7,0.05850344093160026,0.6059113300492611,261.844,1.0,2540.0,12696.8
tfinance,hgb_attributes,0.5,0.8,exposure,8,0.092482983347569,0.6442970297029703,287.62399999999997,1.0,2534.4,12670.2
tfinance,hgb_attributes,0.5,0.8,exposure,9,0.07272305259723483,0.6455098039215686,284.12,1.0,2540.4,12700.6
tfinance,hgb_attributes,0.5,0.8,random,0,0.07523013615391964,0.6319603960396039,277.16400000000004,1.0,2524.2,12618.4
tfinance,hgb_attributes,0.5,0.8,random,1,0.07881318529294909,0.6477029702970297,284.808,1.0,2545.8,12727.0
tfinance,hgb_attributes,0.5,0.8,random,2,0.09130883049043884,0.6444705882352941,290.12,1.0,2538.2,12687.8
tfinance,hgb_attributes,0.5,0.8,random,3,0.09091712819081371,0.648955223880597,287.74,1.0,2540.4,12699.4
tfinance,hgb_attributes,0.5,0.8,random,4,0.090015418433364,0.6255270935960591,280.452,1.0,2535.8,12677.6
tfinance,hgb_attributes,0.5,0.8,random,5,0.11335146125104142,0.6685827160493827,306.008,1.0,2530.6,12651.0
tfinance,hgb_attributes,0.5,0.8,random,6,0.08581487980944806,0.6332579852579853,282.71999999999997,1.0,2530.2,12648.6
tfinance,hgb_attributes,0.5,0.8,random,7,0.09173955415445621,0.6448669950738916,288.87600000000003,1.0,2540.0,12696.8
tfinance,hgb_attributes,0.5,0.8,random,8,0.1065721372326354,0.6535049504950494,296.512,1.0,2534.4,12670.2
tfinance,hgb_attributes,0.5,0.8,random,9,0.08761304527281111,0.6534509803921569,292.852,1.0,2540.4,12700.6
tfinance,hgb_attributes,0.5,0.9,exposure,0,0.047516628594615015,0.5928712871287128,252.56400000000002,1.0,1262.4,12618.4
tfinance,hgb_attributes,0.5,0.9,exposure,1,0.05886721895319651,0.6193960396039604,267.14,1.0,1273.2,12727.0
tfinance,hgb_attributes,0.5,0.9,exposure,2,0.0654919511313555,0.6180392156862744,270.912,1.0,1269.2,12687.8
tfinance,hgb_attributes,0.5,0.9,exposure,3,0.056254574962651516,0.6005373134328359,256.784,1.0,1270.4,12699.4
tfinance,hgb_attributes,0.5,0.9,exposure,4,0.06251291760592152,0.5848374384236453,254.748,1.0,1268.2,12677.6
tfinance,hgb_attributes,0.5,0.9,exposure,5,0.07186431545392596,0.6427851851851851,281.44,1.0,1265.6,12651.0
tfinance,hgb_attributes,0.5,0.9,exposure,6,0.06523220735369947,0.6109189189189189,267.29200000000003,1.0,1265.4,12648.6
tfinance,hgb_attributes,0.5,0.9,exposure,7,0.053673701713423394,0.592088669950739,255.18400000000003,0.992,1270.2,12696.8
tfinance,hgb_attributes,0.5,0.9,exposure,8,0.08822070761858163,0.6347029702970297,283.012,1.0,1267.4,12670.2
tfinance,hgb_attributes,0.5,0.9,exposure,9,0.07345480348434841,0.6427450980392158,283.7,1.0,1270.6,12700.6
tfinance,hgb_attributes,0.5,0.9,random,0,0.07104795123533549,0.6198118811881188,271.276,1.0,1262.4,12618.4
tfinance,hgb_attributes,0.5,0.9,random,1,0.07825869419255926,0.6405742574257426,282.044,1.0,1273.2,12727.0
tfinance,hgb_attributes,0.5,0.9,random,2,0.08631835882663794,0.6364215686274509,285.56,1.0,1269.2,12687.8
tfinance,hgb_attributes,0.5,0.9,random,3,0.09145078325789498,0.6422487562189054,285.816,1.0,1270.4,12699.4
tfinance,hgb_attributes,0.5,0.9,random,4,0.08575262393728814,0.6130541871921182,274.4,1.0,1268.2,12677.6
tfinance,hgb_attributes,0.5,0.9,random,5,0.10480207556116417,0.6625283950617284,300.976,1.0,1265.6,12651.0
tfinance,hgb_attributes,0.5,0.9,random,6,0.08079821299718229,0.6204520884520884,276.264,1.0,1265.4,12648.6
tfinance,hgb_attributes,0.5,0.9,random,7,0.0822934757331624,0.6299901477832511,279.944,1.0,1270.2,12696.8
tfinance,hgb_attributes,0.5,0.9,random,8,0.10219288395443198,0.6476435643564356,292.84000000000003,1.0,1267.4,12670.2
tfinance,hgb_attributes,0.5,0.9,random,9,0.08508311572159036,0.6474803921568628,290.008,1.0,1270.6,12700.6
tfinance,hgb_attributes,0.5,0.97,exposure,0,0.04260300435560591,0.3529108910891089,155.55599999999998,0.5599999999999999,379.0,12618.4
tfinance,hgb_attributes,0.5,0.97,exposure,1,0.05399456266752249,0.4645148514851485,204.13600000000002,0.736,382.4,12727.0
tfinance,hgb_attributes,0.5,0.97,exposure,2,0.054299748504843225,0.4476078431372549,199.04000000000002,0.712,381.0,12687.8
tfinance,hgb_attributes,0.5,0.97,exposure,3,0.05342026832734255,0.4329751243781095,189.712,0.696,381.6,12699.4
tfinance,hgb_attributes,0.5,0.97,exposure,4,0.05103035782030245,0.3544137931034483,159.34,0.572,380.8,12677.6
tfinance,hgb_attributes,0.5,0.97,exposure,5,0.060251157582098536,0.552483950617284,241.888,0.868,380.0,12651.0
tfinance,hgb_attributes,0.5,0.97,exposure,6,0.055937056237948105,0.4178673218673218,187.8,0.6679999999999999,380.0,12648.6
tfinance,hgb_attributes,0.5,0.97,exposure,7,0.04917568756512404,0.3919507389162561,174.168,0.628,381.4,12696.8
tfinance,hgb_attributes,0.5,0.97,exposure,8,0.07892889057814009,0.489,222.888,0.76,380.6,12670.2
tfinance,hgb_attributes,0.5,0.97,exposure,9,0.058299768945631894,0.5733431372549019,250.98000000000002,0.9119999999999999,381.6,12700.6
tfinance,hgb_attributes,0.5,0.97,random,0,0.06261845441387537,0.43111881188118806,194.28,0.6719999999999999,379.0,12618.4
tfinance,hgb_attributes,0.5,0.97,random,1,0.07110383723467043,0.5437821782178218,241.968,0.852,382.4,12727.0
tfinance,hgb_attributes,0.5,0.97,random,2,0.07267543495727014,0.5492156862745098,246.484,0.8640000000000001,381.0,12687.8
tfinance,hgb_attributes,0.5,0.97,random,3,0.07715161905166759,0.5235522388059701,234.56,0.8160000000000001,381.6,12699.4
tfinance,hgb_attributes,0.5,0.97,random,4,0.06450610241886127,0.40103448275862064,183.044,0.636,380.8,12677.6
tfinance,hgb_attributes,0.5,0.97,random,5,0.08785362816779269,0.609283950617284,274.70799999999997,0.9359999999999999,380.0,12651.0
tfinance,hgb_attributes,0.5,0.97,random,6,0.07126965666518623,0.46528746928746934,211.708,0.732,380.0,12648.6
tfinance,hgb_attributes,0.5,0.97,random,7,0.0644915373280683,0.4658423645320197,209.276,0.736,381.4,12696.8
tfinance,hgb_attributes,0.5,0.97,random,8,0.08690434678586752,0.573069306930693,259.456,0.8960000000000001,380.6,12670.2
tfinance,hgb_attributes,0.5,0.97,random,9,0.07130432625928532,0.5491666666666667,247.34,0.8560000000000001,381.6,12700.6
tfinance,hgb_attributes,1.0,0.0,exposure,0,0.07070303038009743,0.6361386138613861,276.8,1.0,25354.0,25354.0
tfinance,hgb_attributes,1.0,0.0,exposure,1,0.0777357453507747,0.6549504950495051,287.2,1.0,25354.0,25354.0
tfinance,hgb_attributes,1.0,0.0,exposure,2,0.10055112855525931,0.6519607843137254,296.0,1.0,25342.0,25342.0
tfinance,hgb_attributes,1.0,0.0,exposure,3,0.0913090685364894,0.6507462686567165,288.0,1.0,25359.0,25359.0
tfinance,hgb_attributes,1.0,0.0,exposure,4,0.10168697626847656,0.6467980295566502,292.6,1.0,25348.0,25348.0
tfinance,hgb_attributes,1.0,0.0,exposure,5,0.11199348946275993,0.6701234567901235,305.8,1.0,25351.0,25351.0
tfinance,hgb_attributes,1.0,0.0,exposure,6,0.08971784472544561,0.6422604422604422,287.2,1.0,25345.0,25345.0
tfinance,hgb_attributes,1.0,0.0,exposure,7,0.10253861178786124,0.654679802955665,296.2,1.0,25346.0,25346.0
tfinance,hgb_attributes,1.0,0.0,exposure,8,0.10336177297163034,0.651980198019802,294.0,1.0,25354.0,25354.0
tfinance,hgb_attributes,1.0,0.0,exposure,9,0.0964704627791255,0.6617647058823529,298.8,1.0,25343.0,25343.0
tfinance,hgb_attributes,1.0,0.0,random,0,0.07070303038009743,0.6361386138613861,276.8,1.0,25354.0,25354.0
tfinance,hgb_attributes,1.0,0.0,random,1,0.0777357453507747,0.6549504950495051,287.2,1.0,25354.0,25354.0
tfinance,hgb_attributes,1.0,0.0,random,2,0.10055112855525931,0.6519607843137254,296.0,1.0,25342.0,25342.0
tfinance,hgb_attributes,1.0,0.0,random,3,0.0913090685364894,0.6507462686567165,288.0,1.0,25359.0,25359.0
tfinance,hgb_attributes,1.0,0.0,random,4,0.10168697626847656,0.6467980295566502,292.6,1.0,25348.0,25348.0
tfinance,hgb_attributes,1.0,0.0,random,5,0.11199348946275993,0.6701234567901235,305.8,1.0,25351.0,25351.0
tfinance,hgb_attributes,1.0,0.0,random,6,0.08971784472544561,0.6422604422604422,287.2,1.0,25345.0,25345.0
tfinance,hgb_attributes,1.0,0.0,random,7,0.10253861178786124,0.654679802955665,296.2,1.0,25346.0,25346.0
tfinance,hgb_attributes,1.0,0.0,random,8,0.10336177297163034,0.651980198019802,294.0,1.0,25354.0,25354.0
tfinance,hgb_attributes,1.0,0.0,random,9,0.0964704627791255,0.6617647058823529,298.8,1.0,25343.0,25343.0
tfinance,hgb_attributes,1.0,0.05,exposure,0,0.10183537171374937,0.652970297029703,294.0,1.0,24087.0,25354.0
tfinance,hgb_attributes,1.0,0.05,exposure,1,0.11089659871633388,0.6673267326732673,303.4,1.0,24087.0,25354.0
tfinance,hgb_attributes,1.0,0.05,exposure,2,0.1253735804609028,0.6656862745098039,310.8,1.0,24075.0,25342.0
tfinance,hgb_attributes,1.0,0.05,exposure,3,0.12062378157641121,0.67363184079602,308.0,1.0,24092.0,25359.0
tfinance,hgb_attributes,1.0,0.05,exposure,4,0.13480060208503825,0.6665024630541871,313.2,1.0,24081.0,25348.0
tfinance,hgb_attributes,1.0,0.05,exposure,5,0.12757759220014792,0.6725925925925925,312.4,1.0,24084.0,25351.0
tfinance,hgb_attributes,1.0,0.05,exposure,6,0.12436590553497347,0.6545454545454545,304.4,1.0,24078.0,25345.0
tfinance,hgb_attributes,1.0,0.05,exposure,7,0.1273344445181926,0.6748768472906403,314.0,1.0,24079.0,25346.0
tfinance,hgb_attributes,1.0,0.05,exposure,8,0.1358800333514433,0.6732673267326732,315.2,1.0,24087.0,25354.0
tfinance,hgb_attributes,1.0,0.05,exposure,9,0.11674507338404314,0.6720588235294118,310.6,1.0,24076.0,25343.0
tfinance,hgb_attributes,1.0,0.05,random,0,0.07277184893370987,0.6365445544554456,277.65999999999997,1.0,24087.0,25354.0
tfinance,hgb_attributes,1.0,0.05,random,1,0.07869598152426999,0.6541188118811881,287.14,1.0,24087.0,25354.0
tfinance,hgb_attributes,1.0,0.05,random,2,0.09996383381971673,0.651892156862745,295.788,1.0,24075.0,25342.0
tfinance,hgb_attributes,1.0,0.05,random,3,0.09241171211276493,0.6512437810945274,288.6,1.0,24092.0,25359.0
tfinance,hgb_attributes,1.0,0.05,random,4,0.10143705508081764,0.6463054187192118,292.296,1.0,24081.0,25348.0
tfinance,hgb_attributes,1.0,0.05,random,5,0.11254782037363124,0.6698172839506173,305.84000000000003,1.0,24084.0,25351.0
tfinance,hgb_attributes,1.0,0.05,random,6,0.08997036564944798,0.6425061425061426,287.392,1.0,24078.0,25345.0
tfinance,hgb_attributes,1.0,0.05,random,7,0.10187361722169401,0.6539901477832513,295.664,1.0,24079.0,25346.0
tfinance,hgb_attributes,1.0,0.05,random,8,0.10489589119285245,0.6519999999999999,294.53200000000004,1.0,24087.0,25354.0
tfinance,hgb_attributes,1.0,0.05,random,9,0.0968030338751861,0.6620588235294117,299.052,1.0,24076.0,25343.0
tfinance,hgb_attributes,1.0,0.1,exposure,0,0.1130855394444771,0.6638613861386139,302.6,1.0,22819.0,25354.0
tfinance,hgb_attributes,1.0,0.1,exposure,1,0.12708870973509662,0.6698019801980198,310.2,1.0,22819.0,25354.0
tfinance,hgb_attributes,1.0,0.1,exposure,2,0.13600026726552472,0.675,319.2,1.0,22808.0,25342.0
tfinance,hgb_attributes,1.0,0.1,exposure,3,0.13029069202201093,0.6805970149253732,314.6,1.0,22824.0,25359.0
tfinance,hgb_attributes,1.0,0.1,exposure,4,0.15116943850810208,0.6784039408866995,324.832,1.0,22814.0,25348.0
tfinance,hgb_attributes,1.0,0.1,exposure,5,0.13605548913969837,0.6765432098765432,317.4,1.0,22816.0,25351.0
tfinance,hgb_attributes,1.0,0.1,exposure,6,0.1332269915031048,0.6638820638820639,311.8,1.0,22811.0,25345.0
tfinance,hgb_attributes,1.0,0.1,exposure,7,0.1342339126607631,0.6798029556650247,318.8,1.0,22812.0,25346.0
tfinance,hgb_attributes,1.0,0.1,exposure,8,0.15505430050580551,0.6801980198019801,325.6,1.0,22819.0,25354.0
tfinance,hgb_attributes,1.0,0.1,exposure,9,0.12497683362342057,0.6735294117647059,314.2,1.0,22809.0,25343.0
tfinance,hgb_attributes,1.0,0.1,random,0,0.07331534538050918,0.6366534653465348,277.87600000000003,1.0,22819.0,25354.0
tfinance,hgb_attributes,1.0,0.1,random,1,0.07865305148156818,0.6538712871287129,287.012,1.0,22819.0,25354.0
tfinance,hgb_attributes,1.0,0.1,random,2,0.09979237443813613,0.6516274509803921,295.608,1.0,22808.0,25342.0
tfinance,hgb_attributes,1.0,0.1,random,3,0.0920514133361387,0.6511144278606965,288.44,1.0,22824.0,25359.0
tfinance,hgb_attributes,1.0,0.1,random,4,0.10160877508867627,0.6463645320197045,292.396,1.0,22814.0,25348.0
tfinance,hgb_attributes,1.0,0.1,random,5,0.11231432734985392,0.6697283950617284,305.73199999999997,1.0,22816.0,25351.0
tfinance,hgb_attributes,1.0,0.1,random,6,0.09013894653537638,0.6424864864864865,287.444,1.0,22811.0,25345.0
tfinance,hgb_attributes,1.0,0.1,random,7,0.10149350410643468,0.6536748768472906,295.392,1.0,22812.0,25346.0
tfinance,hgb_attributes,1.0,0.1,random,8,0.10491562036655007,0.6521782178217822,294.63199999999995,1.0,22819.0,25354.0
tfinance,hgb_attributes,1.0,0.1,random,9,0.09631995907938469,0.6620686274509804,298.9,1.0,22809.0,25343.0
tfinance,hgb_attributes,1.0,0.2,exposure,0,0.12202273274747186,0.6688118811881189,308.0,1.0,20284.0,25354.0
tfinance,hgb_attributes,1.0,0.2,exposure,1,0.13798665100835383,0.6727722772277228,315.6,1.0,20284.0,25354.0
tfinance,hgb_attributes,1.0,0.2,exposure,2,0.14470180657331494,0.6769607843137255,323.6,1.0,20274.0,25342.0
tfinance,hgb_attributes,1.0,0.2,exposure,3,0.1292386217294343,0.6800995024875621,314.0,1.0,20288.0,25359.0
tfinance,hgb_attributes,1.0,0.2,exposure,4,0.1523930241507497,0.6783251231527094,325.4,1.0,20279.0,25348.0
tfinance,hgb_attributes,1.0,0.2,exposure,5,0.14059790237846034,0.6780246913580246,319.8,1.0,20281.0,25351.0
tfinance,hgb_attributes,1.0,0.2,exposure,6,0.14460928704627823,0.666830466830467,317.4,1.0,20276.0,25345.0
tfinance,hgb_attributes,1.0,0.2,exposure,7,0.1360487710942915,0.6812807881773398,320.2,1.0,20277.0,25346.0
tfinance,hgb_attributes,1.0,0.2,exposure,8,0.16057742888027587,0.6826732673267327,329.0,1.0,20284.0,25354.0
tfinance,hgb_attributes,1.0,0.2,exposure,9,0.13305925639056554,0.676470588235294,318.8,1.0,20275.0,25343.0
tfinance,hgb_attributes,1.0,0.2,random,0,0.07297926448420786,0.6369009900990099,277.88,1.0,20284.0,25354.0
tfinance,hgb_attributes,1.0,0.2,random,1,0.07907435742510019,0.6537326732673268,287.092,1.0,20284.0,25354.0
tfinance,hgb_attributes,1.0,0.2,random,2,0.10013826966834705,0.6514411764705882,295.656,1.0,20274.0,25342.0
tfinance,hgb_attributes,1.0,0.2,random,3,0.09168319673890578,0.6509154228855721,288.24,1.0,20288.0,25359.0
tfinance,hgb_attributes,1.0,0.2,random,4,0.10220248110708999,0.6464532019704434,292.676,1.0,20279.0,25348.0
tfinance,hgb_attributes,1.0,0.2,random,5,0.11234694097438651,0.6699358024691359,305.84000000000003,1.0,20281.0,25351.0
tfinance,hgb_attributes,1.0,0.2,random,6,0.09132096041501532,0.6428796068796069,288.01599999999996,1.0,20276.0,25345.0
tfinance,hgb_attributes,1.0,0.2,random,7,0.10143300245670843,0.6540295566502463,295.548,1.0,20277.0,25346.0
tfinance,hgb_attributes,1.0,0.2,random,8,0.10402342744209743,0.652029702970297,294.29200000000003,1.0,20284.0,25354.0
tfinance,hgb_attributes,1.0,0.2,random,9,0.09596181856720051,0.6617941176470588,298.672,1.0,20275.0,25343.0
tfinance,hgb_attributes,1.0,0.4,exposure,0,0.11613617855768195,0.6663366336633663,304.8,1.0,15213.0,25354.0
tfinance,hgb_attributes,1.0,0.4,exposure,1,0.12928224413023542,0.6732673267326732,312.6,1.0,15213.0,25354.0
tfinance,hgb_attributes,1.0,0.4,exposure,2,0.13750885618779232,0.6759803921568628,320.6,1.0,15206.0,25342.0
