dataset,detector,seed,strategy,alpha,n_calib,m_test,n_null,in_matched_frame,bh_min_rank,calib_frac_anomalous,calib_mean_exposure,calib_mean_degree,test_mean_degree,score_gap_cohens_d,ks_calib_vs_test,spearman_score_degree,spearman_score_exposure,spearman_score_exposure_p,gamma_t_lo,t_lo,gamma_hat,mean_p,ks_uniform,mean_p_null_p,n_discoveries,realized_fdr,power
amazon,gae,0,clean,0.1,222,2821,2000,True,126.50224215246637,0.0,0.0,105.5,782.0755,-0.07721700576282767,0.08685135135135136,-0.02829150126484502,0.14505170478701246,2.312238683706207e-53,0.8697591436217663,0.04484,1.2248358208955223,0.4648789237668161,0.07009865470852017,0.02,131,0.15267175572519084,0.13520097442143728
amazon,gae,0,weighted,0.1,222,2821,2000,True,126.50224215246637,0.0,0.0,105.5,782.0755,-0.07721700576282767,0.08685135135135136,-0.02829150126484502,0.14505170478701246,2.312238683706207e-53,2.386262265834077,0.04484,1.4920727272727272,0.42364734154769645,0.1440695067264574,0.0,290,0.21379310344827587,0.2777101096224117
amazon,gae,0,random,0.1,222,2821,2000,True,126.50224215246637,0.0,0.03644698670051461,762.6081081081081,782.0755,0.012670112661751875,0.03966666666666667,-0.02829150126484502,0.14505170478701246,2.312238683706207e-53,0.7471008028545942,0.04484,1.0573916666666665,0.5055762331838565,0.015441704035874415,0.555,0,0.0,0.0
amazon,gae,0,exposed_only,0.1,222,2821,2000,True,126.50224215246637,0.0,0.03184854487943546,707.5855855855856,782.0755,-0.11614411533570367,0.07124324324324324,-0.02829150126484502,0.14505170478701246,2.312238683706207e-53,1.0593220338983051,0.04484,1.2611034482758623,0.4740874439461884,0.06791031390134533,0.085,0,0.0,0.0
amazon,gae,0,true_contam_05,0.1,222,2821,2000,True,126.50224215246637,0.04954954954954955,0.029116924047760093,789.1801801801802,782.0755,-0.017970896108632468,0.034815315315315315,-0.02829150126484502,0.14505170478701246,2.312238683706207e-53,0.9701159678858162,0.04484,1.0639518072289156,0.5066883408071748,0.02380269058295964,0.565,0,0.0,0.0
amazon,gae,0,true_contam_10,0.1,222,2821,2000,True,126.50224215246637,0.0990990990990991,0.029199538577479433,746.9459459459459,782.0755,0.26629990823690214,0.08973423423423424,-0.02829150126484502,0.14505170478701246,2.312238683706207e-53,0.43487957181088316,0.04484,0.9584711538461539,0.5315896860986548,-0.01936771300448431,0.915,0,0.0,0.0
amazon,gae,0,random_full,0.1,4000,2821,2000,False,7.050737315671082,0.0,0.03153834538862562,743.8845,782.0755,-0.007856540279226085,0.02675,-0.02829150126484502,0.14505170478701246,2.312238683706207e-53,1.2,0.0025,1.0409425853018373,0.4928795301174706,0.015595351162209448,0.175,97,0.061855670103092786,0.11084043848964677
amazon,gae,1,clean,0.1,215,2821,2000,True,130.60185185185185,0.0,0.0,105.2,771.538,-0.007671636640436326,0.05630232558139535,-0.036559448818824225,0.1378755061495328,2.4497781638367152e-48,0.8531317494600432,0.0463,1.130086956521739,0.4866111111111111,0.04155555555555557,0.21,0,0.0,0.0
amazon,gae,1,weighted,0.1,215,2821,2000,True,130.60185185185185,0.0,0.0,105.2,771.538,-0.007671636640436326,0.05630232558139535,-0.036559448818824225,0.1378755061495328,2.4497781638367152e-48,1.7170626349892009,0.0463,1.6546415094339624,0.402692459560097,0.1886666666666667,0.0,172,0.19186046511627908,0.16930572472594396
amazon,gae,1,random,0.1,215,2821,2000,True,130.60185185185185,0.0,0.030158168053114873,830.8418604651163,771.538,0.012771046008026001,0.032790697674418605,-0.036559448818824225,0.1378755061495328,2.4497781638367152e-48,1.0799136069114472,0.0463,1.0626666666666666,0.5028287037037037,0.02350000000000002,0.575,0,0.0,0.0
