dataset,detector,seed,strategy,alpha,n_calib,m_test,n_null,in_matched_frame,bh_min_rank,calib_frac_anomalous,calib_mean_exposure,calib_mean_degree,test_mean_degree,score_gap_cohens_d,ks_calib_vs_test,spearman_score_degree,spearman_score_exposure,spearman_score_exposure_p,gamma_t_lo,t_lo,gamma_hat,mean_p,ks_uniform,mean_p_null_p,n_discoveries,realized_fdr,power
weibo,dominant_pygod,0,clean,0.1,1734,2347,2000,True,13.527377521613833,0.0,0.0,77.28719723183391,87.917,-0.0648415424579408,0.03748961937716263,0.439388560351636,-0.004540360766071909,0.683633050411864,1.2152777777777777,0.00576,1.0638394919168592,0.5025351585014409,0.01593227665706054,0.625,0,0.0,0.0
weibo,dominant_pygod,0,weighted,0.1,1734,2347,2000,True,13.527377521613833,0.0,0.0,77.28719723183391,87.917,-0.0648415424579408,0.03748961937716263,0.439388560351636,-0.004540360766071909,0.683633050411864,1.128472222222222,0.00576,1.0598325635103927,0.5043232276060974,0.01493227665706054,0.69,11,0.0,0.03170028818443804
weibo,dominant_pygod,0,random,0.1,1734,2347,2000,True,13.527377521613833,0.0,0.031013351224939624,88.75951557093425,87.917,0.02521292097979057,0.0388356401384083,0.439388560351636,-0.004540360766071909,0.683633050411864,0.5208333333333333,0.00576,0.9480317273795535,0.5161115273775216,-0.014567723342939487,0.995,0,0.0,0.0
weibo,dominant_pygod,0,exposed_only,0.1,1734,2347,2000,True,13.527377521613833,0.0,0.10922200117936508,101.42156862745098,87.917,0.14434370316336634,0.07369492502883507,0.439388560351636,-0.004540360766071909,0.683633050411864,0.1736111111111111,0.00576,0.9769415509259258,0.5149610951008646,-0.011482708933717611,0.965,0,0.0,0.0
weibo,dominant_pygod,0,true_contam_05,0.1,1734,2347,2000,True,13.527377521613833,0.050173010380622836,0.033462855760372966,84.76643598615917,87.917,0.05424734818998173,0.03598327566320646,0.439388560351636,-0.004540360766071909,0.683633050411864,0.43402777777777773,0.00576,0.9599385245901639,0.5128426512968299,-0.011067723342939484,0.925,0,0.0,0.0
weibo,dominant_pygod,0,true_contam_10,0.1,1734,2347,2000,True,13.527377521613833,0.09976931949250288,0.031507282083221864,81.97231833910034,87.917,0.08853591709215498,0.04213091118800461,0.439388560351636,-0.004540360766071909,0.683633050411864,0.26041666666666663,0.00576,0.9607024793388429,0.5145394812680115,-0.01687319884726224,0.96,0,0.0,0.0
weibo,dominant_pygod,0,random_full,0.1,4000,2347,2000,False,5.866033491627093,0.0,0.03119803396032271,84.6205,87.917,-0.0011875155135720272,0.02425,0.439388560351636,-0.004540360766071909,0.683633050411864,0.8,0.0025,0.9833602251407131,0.5088066733316672,-0.004187203199200185,0.885,12,0.08333333333333333,0.03170028818443804
weibo,dominant_pygod,1,clean,0.1,1735,2347,2000,True,13.519585253456219,0.0,0.0,78.34870317002881,84.503,-0.10366506091392745,0.044187319884726226,0.4548088752297102,0.04930308505257481,9.521467174554412e-06,1.4756944444444444,0.00576,1.1225866050808315,0.48726065668202767,0.0309585253456221,0.085,26,0.4230769230769231,0.043227665706051875
weibo,dominant_pygod,1,weighted,0.1,1735,2347,2000,True,13.519585253456219,0.0,0.0,78.34870317002881,84.503,-0.10366506091392745,0.044187319884726226,0.4548088752297102,0.04930308505257481,9.521467174554412e-06,1.4756944444444444,0.00576,1.11256351039261,0.49281040832465395,0.028076036866359483,0.22,26,0.4230769230769231,0.043227665706051875
weibo,dominant_pygod,1,random,0.1,1735,2347,2000,True,13.519585253456219,0.0,0.03239776917234815,88.53602305475505,84.503,-0.009570714379596354,0.028795389048991354,0.4548088752297102,0.04930308505257481,9.521467174554412e-06,1.0416666666666665,0.00576,0.9983002309468822,0.5077978110599078,-0.0004239631336405425,0.745,0,0.0,0.0
