dataset,detector,seed,verified_normals,verified_anomalies,auroc,auprc,split,design,label_fraction,trim,budget,n_calib,n_test,n_null,n_anomaly,random_pool,filtered_pool,method,repetitions,fdp_mean,fdp_mcse,power_mean,power_mcse,discoveries_mean,discoveries_mcse,null_tail001_exact
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.004685881720767307
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.012413072021928765
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.002175805047867711
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.012411172651531537
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.007386477632423502
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.012578323045693403
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.008703220191470844
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.011999995423993385
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.00535122930586706
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.012874724837136461
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,0.5,0.0,1000,764,2940,2298,642,3390,764,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.006527415143603133
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,0.5,0.0,1000,764,2940,2298,642,3390,764,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.012621739450198198
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,primary,0.5,0.0,1000,764,2940,2298,642,3390,764,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,2,9192,2566,0.3923610121851866,0.17826011529857558,0,calibration_only_trim,1.0,0.01,1000,613,2940,2298,642,6836,613,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.01392515230635335
