dataset,detector,seed,verified_normals,verified_anomalies,auroc,auprc,split,design,label_fraction,trim,budget,n_calib,n_test,n_null,n_anomaly,random_pool,filtered_pool,method,repetitions,fdp_mean,fdp_mcse,power_mean,power_mcse,discoveries_mean,discoveries_mcse,null_tail001_exact
tolokers,dominant_pygod,7,9192,2566,0.5303558721637373,0.2868445904815102,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,filtered,200,0.7518069805557865,0.0006217272299610301,0.42746105919003113,0.0036320941813437267,1111.38,12.158247939765998,0.2678089028126818
tolokers,dominant_pygod,7,9192,2566,0.5303558721637373,0.2868445904815102,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,random,200,0.0028476821192052982,0.0028476821192052974,0.0005062305295950156,0.0005062305295950155,0.755,0.7550000000000001,0.009672966720318876
tolokers,dominant_pygod,7,9192,2566,0.5303558721637373,0.2868445904815102,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,mixture_half,200,0.04072627650718938,0.010524719343502858,0.008076323987538941,0.0020964257613094828,12.43,3.234336122105086,nan
tolokers,dominant_pygod,7,9192,2566,0.5303558721637373,0.2868445904815102,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,filtered,200,0.7541998231653403,7.870162355242804e-18,0.4330218068535825,3.935081177621402e-18,1131.0,0.0,0.2693646649260226
tolokers,dominant_pygod,7,9192,2566,0.5303558721637373,0.2868445904815102,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.00870622956330131
tolokers,dominant_pygod,7,9192,2566,0.5303558721637373,0.2868445904815102,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,mixture_half,200,0.02936392509827985,0.007739752172943789,0.004602803738317756,0.0012057937954272986,5.315,1.4395975411211321,nan
tolokers,dominant_pygod,7,9192,2566,0.5303558721637373,0.2868445904815102,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,filtered,200,0.7343112388715436,0.0005131115629946657,0.3588473520249221,0.0014031974309521053,869.045,5.152426844403973,0.22943251123252664
tolokers,dominant_pygod,7,9192,2566,0.5303558721637373,0.2868445904815102,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,random,200,0.0028869047619047615,0.0028869047619047602,0.0005529595015576323,0.0005529595015576322,0.84,0.8400000000000001,0.01014545066908801
tolokers,dominant_pygod,7,9192,2566,0.5303558721637373,0.2868445904815102,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,mixture_half,200,0.014782199105428549,0.006552345400569154,0.003138629283489096,0.0014168125991090932,5.035,2.3234696968458195,nan
tolokers,dominant_pygod,7,9192,2566,0.5303558721637373,0.2868445904815102,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,filtered,200,0.7353951890034365,0.0,0.3598130841121495,0.0,873.0,0.0,0.24194952132288947
