dataset,detector,seed,verified_normals,verified_anomalies,auroc,auprc,split,design,label_fraction,trim,budget,n_calib,n_test,n_null,n_anomaly,random_pool,filtered_pool,method,repetitions,fdp_mean,fdp_mcse,power_mean,power_mcse,discoveries_mean,discoveries_mcse,null_tail001_exact
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,filtered,200,0.7520470615203816,0.0006024096350737637,0.42525700934579436,0.003511532073778781,1106.305,11.778624275530678,0.26800758860968404
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.009643714097251966
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,mixture_half,200,0.008852272727272728,0.005085633378666179,0.0019236760124610591,0.0011095723685784163,3.02,1.745460155884085,nan
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,filtered,200,0.7555953446732319,0.0,0.425233644859813,3.935081177621402e-18,1117.0,0.0,0.26762402088772846
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.008745208828953481
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,mixture_half,200,0.03448532377772881,0.00845298584217603,0.005661993769470404,0.0013945523042416912,6.735,1.7518472303808241,nan
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,filtered,200,0.7331904927283943,0.0004303407382303691,0.3544548286604361,0.0010515585484044533,854.125,3.914410546253818,0.22961859750144786
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,random,200,0.0028525641025641023,0.0028525641025641028,0.0005218068535825546,0.0005218068535825544,0.78,0.7800000000000001,0.010226798827325823
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,mixture_half,200,0.020191435295792357,0.007516935161525058,0.003987538940809969,0.0014895596545728767,6.065,2.270922570588447,nan
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,filtered,200,0.7351598173515981,7.870162355242804e-18,0.36137071651090336,3.935081177621402e-18,876.0,0.0,0.24238468233246302
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.008676546770530584
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,mixture_half,200,0.013383061383061383,0.004672510412243503,0.0023676012461059186,0.0008242925917519024,2.3,0.8062881014330814,nan
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,filtered,200,0.7379118150619832,0.0005393200757021696,0.3687227414330218,0.0018618443060721029,905.85,6.598723608875558,0.24911363582674703
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.008928760948108428
tolokers,dominant_pygod,2,9192,2566,0.5294111649155082,0.2868744709287005,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,mixture_half,200,0.01436445099731666,0.006359594034166347,0.0027959501557632397,0.00124161167170534,4.225,1.8787282866009047,nan
