dataset,detector,seed,verified_normals,verified_anomalies,auroc,auprc,split,design,label_fraction,trim,budget,n_calib,n_test,n_null,n_anomaly,random_pool,filtered_pool,method,repetitions,fdp_mean,fdp_mcse,power_mean,power_mcse,discoveries_mean,discoveries_mcse,null_tail001_exact
tolokers,dominant_pygod,1,9192,2566,0.5305207110184937,0.2871267683021614,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,filtered,200,0.751772561955285,0.0005701191580256815,0.42218847352024924,0.002940413434305617,1096.22,10.020920729219773,0.2691422042076454
tolokers,dominant_pygod,1,9192,2566,0.5305207110184937,0.2871267683021614,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,random,200,0.003233438485804416,0.003233438485804416,0.0008722741433021806,0.0008722741433021805,1.585,1.5850000000000002,0.009689565546222828
tolokers,dominant_pygod,1,9192,2566,0.5305207110184937,0.2871267683021614,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,mixture_half,200,0.008628844710501057,0.004956993858776902,0.0016355140186915887,0.0009426814495283909,2.475,1.4282142186210574,nan
tolokers,dominant_pygod,1,9192,2566,0.5305207110184937,0.2871267683021614,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,filtered,200,0.7549019607843137,0.0,0.42834890965732086,0.0,1122.0,0.0,0.26849434290687557
tolokers,dominant_pygod,1,9192,2566,0.5305207110184937,0.2871267683021614,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,random,200,0.001953125,0.001953125,0.00030373831775700936,0.00030373831775700936,0.32,0.32000000000000006,0.008836108605474614
tolokers,dominant_pygod,1,9192,2566,0.5305207110184937,0.2871267683021614,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,mixture_half,200,0.03436203614202348,0.008477000276531702,0.005700934579439252,0.001423335972503924,6.92,1.8410500608710143,nan
tolokers,dominant_pygod,1,9192,2566,0.5305207110184937,0.2871267683021614,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,filtered,200,0.7344175035502103,0.0004654607740484166,0.35917445482866045,0.001236341756708145,869.795,4.532131502369924,0.22931896852617475
tolokers,dominant_pygod,1,9192,2566,0.5305207110184937,0.2871267683021614,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.010284330259288318
tolokers,dominant_pygod,1,9192,2566,0.5305207110184937,0.2871267683021614,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,mixture_half,200,0.0262965962359889,0.008589364961373787,0.005334890965732086,0.0017659034286695496,8.28,2.753500832426033,nan
tolokers,dominant_pygod,1,9192,2566,0.5305207110184937,0.2871267683021614,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,filtered,200,0.736,0.0,0.3598130841121495,0.0,875.0,0.0,0.23977371627502175
