dataset,detector,seed,verified_normals,verified_anomalies,auroc,auprc,split,design,label_fraction,trim,budget,n_calib,n_test,n_null,n_anomaly,random_pool,filtered_pool,method,repetitions,fdp_mean,fdp_mcse,power_mean,power_mcse,discoveries_mean,discoveries_mcse,null_tail001_exact
tolokers,dominant_pygod,4,9192,2566,0.5299937184864402,0.286809871890153,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,filtered,200,0.7526748349038707,0.0005358708127563013,0.42718847352024925,0.003285866203180791,1113.3,10.960651412985676,0.2726389454773499
tolokers,dominant_pygod,4,9192,2566,0.5299937184864402,0.286809871890153,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.009714563969388622
tolokers,dominant_pygod,4,9192,2566,0.5299937184864402,0.286809871890153,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,mixture_half,200,0.026104762547951202,0.008527006867491202,0.005280373831775701,0.0017300998539692583,8.1,2.6617427320947638,nan
tolokers,dominant_pygod,4,9192,2566,0.5299937184864402,0.286809871890153,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,filtered,200,0.7533156498673741,7.870162355242804e-18,0.43457943925233633,7.870162355242804e-18,1131.0,0.0,0.27154046997389036
tolokers,dominant_pygod,4,9192,2566,0.5299937184864402,0.286809871890153,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,random,200,0.003412314078173642,0.0024090553449451347,0.0005529595015576323,0.00039099342290363747,0.54,0.3825227027124694,0.008790226430112876
tolokers,dominant_pygod,4,9192,2566,0.5299937184864402,0.286809871890153,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,mixture_half,200,0.01655239362830894,0.005887977344751911,0.0025934579439252335,0.0009159525365452437,2.99,1.095077840788925,nan
tolokers,dominant_pygod,4,9192,2566,0.5299937184864402,0.286809871890153,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,filtered,200,0.7344916809912544,0.0004980979724326381,0.3597352024922118,0.0012809278313299973,871.6,4.80538328780479,0.23133455021715565
tolokers,dominant_pygod,4,9192,2566,0.5299937184864402,0.286809871890153,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.010027505354438247
tolokers,dominant_pygod,4,9192,2566,0.5299937184864402,0.286809871890153,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,mixture_half,200,0.026220120895227756,0.008563891852458668,0.005342679127725855,0.0017612740861788871,8.25,2.730304067591655,nan
tolokers,dominant_pygod,4,9192,2566,0.5299937184864402,0.286809871890153,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,filtered,200,0.7372593431483577,7.870162355242804e-18,0.36137071651090336,3.935081177621402e-18,883.0,0.0,0.24369016536118362
