dataset,detector,seed,verified_normals,verified_anomalies,auroc,auprc,split,design,label_fraction,trim,budget,n_calib,n_test,n_null,n_anomaly,random_pool,filtered_pool,method,repetitions,fdp_mean,fdp_mcse,power_mean,power_mcse,discoveries_mean,discoveries_mcse,null_tail001_exact
tolokers,dominant_pygod,0,9192,2566,0.5308007420461861,0.28659582115905596,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,filtered,200,0.7523525838898004,0.0005885847532122192,0.4285591900311526,0.0036366593117792448,1116.355,12.121789628349845,0.26932282019888243
tolokers,dominant_pygod,0,9192,2566,0.5308007420461861,0.28659582115905596,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.009591660562009132
tolokers,dominant_pygod,0,9192,2566,0.5308007420461861,0.28659582115905596,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,mixture_half,200,0.029574076657227978,0.00914597695869861,0.006674454828660437,0.0020971903782941526,10.64,3.3953710730372446,nan
tolokers,dominant_pygod,0,9192,2566,0.5308007420461861,0.28659582115905596,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,filtered,200,0.7530864197530863,7.870162355242804e-18,0.43613707165109017,1.1805243532864205e-17,1134.0,0.0,0.27023498694516973
tolokers,dominant_pygod,0,9192,2566,0.5308007420461861,0.28659582115905596,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,random,200,0.0017000000000000001,0.0017000000000000003,0.0002570093457943925,0.00025700934579439246,0.25,0.25,0.008637699127774429
tolokers,dominant_pygod,0,9192,2566,0.5308007420461861,0.28659582115905596,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,mixture_half,200,0.02716670596537794,0.007746573354571059,0.0041822429906542054,0.0011850532292744943,5.09,1.4754641548888299,nan
tolokers,dominant_pygod,0,9192,2566,0.5308007420461861,0.28659582115905596,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,filtered,200,0.735025493200228,0.0005038343697345792,0.3610747663551402,0.0013675922598384979,876.68,5.013407952329675,0.23003664575590904
tolokers,dominant_pygod,0,9192,2566,0.5308007420461861,0.28659582115905596,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,random,200,0.002838709677419355,0.0028387096774193546,0.0005218068535825546,0.0005218068535825544,0.775,0.7749999999999999,0.0098713376682611
tolokers,dominant_pygod,0,9192,2566,0.5308007420461861,0.28659582115905596,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,mixture_half,200,0.014455895937816378,0.006400761456294672,0.002912772585669782,0.001298114609565986,4.45,1.9898959595034715,nan
tolokers,dominant_pygod,0,9192,2566,0.5308007420461861,0.28659582115905596,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,filtered,200,0.7357630979498861,0.0,0.36137071651090336,3.935081177621402e-18,878.0,0.0,0.24281984334203655
