dataset,detector,seed,verified_normals,verified_anomalies,auroc,auprc,split,design,label_fraction,trim,budget,n_calib,n_test,n_null,n_anomaly,random_pool,filtered_pool,method,repetitions,fdp_mean,fdp_mcse,power_mean,power_mcse,discoveries_mean,discoveries_mcse,null_tail001_exact
tolokers,isolation_forest,5,9192,2566,0.3964559519036853,0.1785244899434282,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.006641392268942139
tolokers,isolation_forest,5,9192,2566,0.3964559519036853,0.1785244899434282,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.013615730362213713
tolokers,isolation_forest,5,9192,2566,0.3964559519036853,0.1785244899434282,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,5,9192,2566,0.3964559519036853,0.1785244899434282,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.005221932114882507
tolokers,isolation_forest,5,9192,2566,0.3964559519036853,0.1785244899434282,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.013961361282311078
tolokers,isolation_forest,5,9192,2566,0.3964559519036853,0.1785244899434282,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,5,9192,2566,0.3964559519036853,0.1785244899434282,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.008737821322043794
tolokers,isolation_forest,5,9192,2566,0.3964559519036853,0.1785244899434282,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.013827049111891405
tolokers,isolation_forest,5,9192,2566,0.3964559519036853,0.1785244899434282,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,5,9192,2566,0.3964559519036853,0.1785244899434282,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.009138381201044387
tolokers,isolation_forest,5,9192,2566,0.3964559519036853,0.1785244899434282,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.01385155410295396
