dataset,detector,seed,verified_normals,verified_anomalies,auroc,auprc,split,design,label_fraction,trim,budget,n_calib,n_test,n_null,n_anomaly,random_pool,filtered_pool,method,repetitions,fdp_mean,fdp_mcse,power_mean,power_mcse,discoveries_mean,discoveries_mcse,null_tail001_exact
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.007751914423035011
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.013613981693871702
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.004786771105308964
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.013876774739866142
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.008768565061074408
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.013397757355118856
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.008703220191470844
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.01300907082530828
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.007577343359847237
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.013767842014372578
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,0.5,0.0,1000,764,2940,2298,642,3390,764,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.006962576153176675
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,0.5,0.0,1000,764,2940,2298,642,3390,764,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.013732558120913289
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,primary,0.5,0.0,1000,764,2940,2298,642,3390,764,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,calibration_only_trim,1.0,0.01,1000,613,2940,2298,642,6825,613,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.01784160139251523
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,calibration_only_trim,1.0,0.01,1000,613,2940,2298,642,6825,613,random,200,0.013921609579504318,0.007997165312158055,9.345794392523364e-05,5.3686138794450434e-05,0.835,0.479781016840603,0.023177815750719304
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,calibration_only_trim,1.0,0.01,1000,613,2940,2298,642,6825,613,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,calibration_only_trim,1.0,0.05,1000,585,2940,2298,642,6570,585,filtered,200,0.8290598290598291,0.0,0.03115264797507788,0.0,117.0,0.0,0.04221061792863359
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,calibration_only_trim,1.0,0.05,1000,585,2940,2298,642,6570,585,random,200,0.8289059724667124,0.00022623564256193894,0.03160436137071651,0.00014920278442960577,118.53,0.4293216573003692,0.047521273868127906
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,calibration_only_trim,1.0,0.05,1000,585,2940,2298,642,6570,585,mixture_half,200,0.8291546474358975,7.639257510473088e-05,0.031168224299065423,1.557632398753892e-05,117.13,0.09278223274726598,nan
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,enriched_both_trim_verified,1.0,0.0,1000,637,4566,2000,2566,7192,637,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0025
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,enriched_both_trim_verified,1.0,0.0,1000,637,4566,2000,2566,7192,637,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.010217257715107907
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,enriched_both_trim_verified,1.0,0.0,1000,637,4566,2000,2566,7192,637,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,enriched_both_trim_verified,1.0,0.01,1000,634,4566,2000,2566,7109,634,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,enriched_both_trim_verified,1.0,0.01,1000,634,4566,2000,2566,7109,634,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.005651012957085383
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,enriched_both_trim_verified,1.0,0.01,1000,634,4566,2000,2566,7109,634,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,enriched_both_trim_verified,1.0,0.05,1000,596,4566,2000,2566,6771,596,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,enriched_both_trim_verified,1.0,0.05,1000,596,4566,2000,2566,6771,596,random,200,0.0009970311726867887,0.0007048263275950485,0.0003156664068589244,0.00022280251891173392,0.9,0.6354280795031846,0.004518908312917304
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,0,enriched_both_trim_verified,1.0,0.05,1000,596,4566,2000,2566,6771,596,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,1,primary,1.0,0.0,200,200,2940,2298,642,6894,611,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.003951035972812274
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,1,primary,1.0,0.0,200,200,2940,2298,642,6894,611,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.00841989236069143
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,1,primary,1.0,0.0,200,200,2940,2298,642,6894,611,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,1,primary,1.0,0.0,1000,611,2940,2298,642,6894,611,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0026109660574412533
tolokers,isolation_forest,6,9192,2566,0.3978010335667533,0.18082377571607702,1,primary,1.0,0.0,1000,611,2940,2298,642,6894,611,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.008120480178873792
