dataset,detector,seed,verified_normals,verified_anomalies,auroc,auprc,split,design,label_fraction,trim,budget,n_calib,n_test,n_null,n_anomaly,random_pool,filtered_pool,method,repetitions,fdp_mean,fdp_mcse,power_mean,power_mcse,discoveries_mean,discoveries_mcse,null_tail001_exact
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.005084446227441235
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.012447998161012106
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0030461270670147957
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.012643333822004058
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.007351279744912794
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.012460462498624649
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.006527415143603133
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.012591638813038594
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.004887218586199292
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.012189194872985896
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,0.5,0.0,1000,764,2940,2298,642,3390,764,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.004786771105308964
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,0.5,0.0,1000,764,2940,2298,642,3390,764,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.011908618423618211
tolokers,isolation_forest,4,9192,2566,0.4014833037912259,0.18037175354353147,0,primary,0.5,0.0,1000,764,2940,2298,642,3390,764,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
