dataset,detector,seed,verified_normals,verified_anomalies,auroc,auprc,split,design,label_fraction,trim,budget,n_calib,n_test,n_null,n_anomaly,random_pool,filtered_pool,method,repetitions,fdp_mean,fdp_mcse,power_mean,power_mcse,discoveries_mean,discoveries_mcse,null_tail001_exact
amazon,isolation_forest,0,7818,821,0.8547053568563007,0.297151378959103,0,primary,1.0,0.0,200,159,2159,1954,205,5864,159,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.005629477993858751
amazon,isolation_forest,0,7818,821,0.8547053568563007,0.297151378959103,0,primary,1.0,0.0,200,159,2159,1954,205,5864,159,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.005721839917204142
amazon,isolation_forest,0,7818,821,0.8547053568563007,0.297151378959103,0,primary,1.0,0.0,200,159,2159,1954,205,5864,159,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
amazon,isolation_forest,0,7818,821,0.8547053568563007,0.297151378959103,0,primary,1.0,0.0,1000,159,2159,1954,205,5864,159,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.005629477993858751
amazon,isolation_forest,0,7818,821,0.8547053568563007,0.297151378959103,0,primary,1.0,0.0,1000,159,2159,1954,205,5864,159,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.005721839917204142
amazon,isolation_forest,0,7818,821,0.8547053568563007,0.297151378959103,0,primary,1.0,0.0,1000,159,2159,1954,205,5864,159,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
amazon,isolation_forest,0,7818,821,0.8547053568563007,0.297151378959103,0,primary,0.25,0.0,200,200,2159,1954,205,1443,274,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.021348808957707677
amazon,isolation_forest,0,7818,821,0.8547053568563007,0.297151378959103,0,primary,0.25,0.0,200,200,2159,1954,205,1443,274,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.007070903130421878
amazon,isolation_forest,0,7818,821,0.8547053568563007,0.297151378959103,0,primary,0.25,0.0,200,200,2159,1954,205,1443,274,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
amazon,isolation_forest,0,7818,821,0.8547053568563007,0.297151378959103,0,primary,0.25,0.0,1000,274,2159,1954,205,1443,274,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.01586489252814739
amazon,isolation_forest,0,7818,821,0.8547053568563007,0.297151378959103,0,primary,0.25,0.0,1000,274,2159,1954,205,1443,274,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.004888809009144012
amazon,isolation_forest,0,7818,821,0.8547053568563007,0.297151378959103,0,primary,0.25,0.0,1000,274,2159,1954,205,1443,274,mixture_half,200,0.0032500000000000003,0.003249999999999999,0.0006829268292682927,0.0006829268292682926,0.4,0.3999999999999999,nan
