dataset,detector,seed,verified_normals,verified_anomalies,auroc,auprc,split,design,label_fraction,trim,budget,n_calib,n_test,n_null,n_anomaly,random_pool,filtered_pool,method,repetitions,fdp_mean,fdp_mcse,power_mean,power_mcse,discoveries_mean,discoveries_mcse,null_tail001_exact
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0061937090025267075
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.01359908255597389
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,1.0,0.0,200,200,2940,2298,642,6894,624,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.004351610095735422
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.014023519828713618
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,1.0,0.0,1000,624,2940,2298,642,6894,624,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.009123897705966704
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.014022842921046183
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,0.25,0.0,200,200,2940,2298,642,1704,660,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.008703220191470844
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.01392502085458918
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,0.25,0.0,1000,660,2940,2298,642,1704,660,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.006703180641088988
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.013789762555346379
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,0.5,0.0,200,200,2940,2298,642,3390,764,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,0.5,0.0,1000,764,2940,2298,642,3390,764,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.007832898172323759
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,0.5,0.0,1000,764,2940,2298,642,3390,764,random,200,0.0,0.0,0.0,0.0,0.0,0.0,0.013615548269351156
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,primary,0.5,0.0,1000,764,2940,2298,642,3390,764,mixture_half,200,0.0,0.0,0.0,0.0,0.0,0.0,nan
tolokers,isolation_forest,7,9192,2566,0.3967771502482419,0.1793130690002112,0,calibration_only_trim,1.0,0.01,1000,609,2940,2298,642,6826,609,filtered,200,0.0,0.0,0.0,0.0,0.0,0.0,0.018711923411662314
